CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
더덕무침,무침, 더덕 고추장 고춧가루 참기름 간장 올리고당 다진마늘 다진파 깨소금 
파채무침,무침, 대파 간장 참기름 참깨 고춧가루 
무생채,무침, 무 송송썰은 파 다진마늘 고춧가루 설탕 사과식초 소금 참기름 통깨 
무짠지무침,무침, 무짠지 고추가루 요리당 마늘 대파 통깨 참기름 
참나물무침,무침, 참나물 고추가루 마늘 참기름 통깨 소금 설탕 
고춧잎무침,무침, 고춧잎 된장 고추장 마늘 통깨 참기름 요리당 
도토리묵무침,무침, 도토리묵 신김치 청량고추 대파 진간장 다진마늘 설탕 통깨 고춧가루 들기름 
시래기나물,무침, 시래기 쌀
아삭이무침,무침, 아삭이 고추 된장 반찬용은 꿀 미림 
무생채,무침, 무우 정도 소금 고춧가루 설탕 큰술 쪽파 다진마늘 작은술 다진생강 소금 통깨 
토란대나물,무침, 토란대 시판 육수 새우살 마늘 들깨가루 참기름
양념꽃게무침,무침, 꽃게 홍고추 청양고추 양파 대파 참깨 고추장 고춧가루 다진마늘 맛술 생강즙 올리고당 양조간장 참기름 
배추겉절이,무침, 통배추 굵은소금 고춧가루 물 다진마늘 다진파 새우젓 다진생강 설탕 참기름 통깨 
애호박나물,무침, 애호박 새우살 소금작은술 참기름 식용유 마늘 통깨
얼가리된장무침,무침, 얼가리 파 송송 홍고추 송송 다진마늘 된장 참기름 고추가루 깨 
오이무침,무침, 오이 간장 고추가루 마늘 참기름 통깨
배무생채,무침, 무 배 굵은소금 고추가루 설탕 파 다진마늘 다진생강 멸치액젓 통깨 
오이무침,무침, 오이 양파 고추가루 소금 마늘 설탕 통깨 
대파나물,무침, 대파 소금 다진마늘 고추가루 간장 식초 참기름 올리고당 깨소금 
부추콩나물무침,무침, 콩나물 부추 양파 파 고추가루 참기름 소금 깨 
오이지무침,무침, 오이장아찌 쪽파 고춧가루 다진마늘 참기름 매실액 설탕 참깨
오이무침,무침, 오이 양파 고춧가루 소금 마늘 설탕 통깨 
김말이,무침, 쌀국수 김 청파프리카 홍파프리카 노랑파프리카 간장 설탕 식초 참기름 칠리소스 
전어회무침,무침,전어회무침 전어 배 채썬무 청양고추 홍고추 쪽파 미나리 전어구이 굵은소금 고춧가루 고추장 간장 식초 설탕 다진마늘 참기름 통깨 매실액 
오징어도라지무침,무침, 건 도라지 오징어 참기름 요리초 다진마늘 간장 올리고당 고춧가루 고추장 참깨
고추부각무침,무침, 끝물 고추 쌀가루 소금 수제맛 간장 조청 고춧가루 참기름 통깨 검정깨 
오이파프리카생채,무침, 오이 파프리카 파 고추장 고추가루 식초 올리고당 소금 깨소금 다진마늘 
청포묵김치무침,무침, 청포묵 익은배추김치 적당양 쑥갓 김가루 오리엔탈드레싱
오이소박이,무침, 오이 부추 소금 고춧가루 마늘 매실엑기스 액젓 통깨
참타리버섯무침,무침, 참타리버섯 다진마늘 다진파 콩가루 소금 참기름 깨 
고춧잎무침,무침, 고춧잎 다진마늘 국간장 들기름 대파다진것 통깨
참치오니기리,무침, 흑미밥 달걀지단 크래미 시금치 쌈장참치 김밥용김 밥 들기름 소금 통깨 
얼갈이무침,무침, 얼갈이 청양고추 대파 어간장 고추가루 마늘 참기름 통깨 설탕 
가지무침,무침, 가지 어간장 요리당 참기름 통깨 고추가루 청양고추 대파 마늘 
단감무침,무침, 단감 밤 쪽파 멸치액젓 매실액 고춧가루 식초 다진마늘 통깨 
도라지파래무침,무침, 파래 도라지채 간장 식초 설탕 참기름 통깨 
시금치새송이버섯무침,무침, 시금치 새송이 다진파 다진마늘 소금 깨소금 참기름 
팽이버섯무침,무침, 팽이버섯 국간장 다진파 참기름 통깨 
콩나물냉채,무침, 콩나물 게맛살 오이 연겨자 설탕 식초 양조간장 다진마늘 소금 
단감오이무침,무침, 단감 오이 부추 간장 올리고당 새우젓 참기름 고춧가루 다진마늘 매실액 참깨
감자오이샐러드,무침, 감자 오이 양파 햄 통후추가루 꽃소금 버터 깨소금 마요네즈 
굴무침,무침, 굴 무 파 마늘 고운고춧가루 소금 
미역버섯된장무침,무침, 물미역 느타리버섯 적색파프리카 황색파프리카 된장 깨소금 참기름 
굴무침,무침, 굴 무우 잔파 당근 무절임 소금 굴 밑간 멸치액젓 무침 고춧가루 마늘 생강즙 통깨
코울슬로,무침, 양배추 옥수수통조림 당근 양파 마요네즈 설탕 식초 레몬즙 소금 
멸치달래무침,무침, 달래 손질한다시멸치몸통 볶은통깨 참기름 시판초고추장 굵은고춧가루 양조식초 백설탕 올리고당 양조간장 
올방개묵,무침, 건조올방개묵 파래돌김볶음 간장 소금 참기름 통깨
어리굴젓,무침, 굴 불린고추가루 멸치액젓 꽃소금 다진마늘 다진생강 청양고추 통깨 참기름 
꼬막무침,무침, 꼬막 참기름 통깨
꼬막양념무침,무침, 꼬막 당근 간장 참기름 고춧가루 통깨
편육겨자채,무침, 아롱사태 대파 월계수잎 통후추 통마늘 편생강 사과 당근 양배추 파프리카 고기 조선간장 생강술 겨자소스 머스터드 연겨자 마요네즈 설탕 꿀 유자청 식초 소금 
섬초무침,무침, 섬초 다진마늘 설탕 고운소금 파 통깨 참기름 
청경채사과겉절이,무침, 청경채 사과 달래 고추가루 간장 까나리액젓 매실청 식초 참기름 깨소금 다진마늘 
꼬막풋마늘대초무침,무침, 꼬막 풋마늘대 레몬 통깨 초고추장 고추장 유자청 참기름 감식초 
골뱅이무침,무침, 골뱅이캔 콩나물 양파 대파 청양고추 고추장 굵은고춧가루 골뱅이캔국물 설탕 물엿 진간장 양조식초 다진마늘 통깨 참기름 
구운버섯딸기샐러드,무침, 느타리버섯 새송이버섯 노랑파프리카 호박 봄동 딸기 치즈 소금 유자청 
봄동겉절이,무침, 봄동 큰거 사과 쪽파 양파 고추가루 다진마늘 액젓 간장 매실액 설탕 참기름 통깨 소금 
버섯오이무침,무침, 느타리버섯 정도 오이 소금 정도 통깨 고추장 고추가루 다진마늘 다진파 식초 설탕 참기름 
콩나물몰무침,무침, 콩나물 몰 당근 다진마늘 소금 참기름 통깨
오징어초무침,무침, 오징어 무 정도 소금 설탕 식초 양파채 대파채 통깨 고추장 고춧가루 다진마늘 설탕 매실액 식초 
오징어풋마늘대초무침,무침, 오징어 풋마늘대 고추장 고추가루 매실청 설탕 식초 통깨 마늘
미나리콩나물초무침,무침, 미나리 콩나물 오징어몸통 고춧가루 설탕 식초 매실 통깨 다진파 다진마늘 
더덕봄동겉절이,무침, 더덕 봄동 멸치액젓 고춧가루 매실액 다진파 다진마늘 통깨 
브로콜리두부무침,무침, 브로콜리 두부 조선간장 소금 다진마늘 다진파 깨소금 참기름
봄동겉절이,무침, 봄동 잔파 양파 배 사과 매실액 마늘 멸치액젓 고춧가루 통깨
봄동잡채,무침, 봄동 당면 파프리카 느타리버섯 당근 양파 대파 마늘 들기름 참기름 양조간장 후춧가루 통깨 소금
김무침,무침, 눅눅한 김 정도 통깨 간장 식초 설탕 다진마늘 다진파 참기름 
보리굴비고추장무침,무침, 보리굴비 청양고추 잔파 집고추장 물엿 깨소금 마늘 청주 생강즙 참기름
봄동겉절이,무침, 봄동 멸치액젓 매실청 식초 고춧가루 다진마늘 참기름 깨
콜라비생채,무침, 콜라비 양파 마늘 매실청 멸치액젓 밥찹쌀풀 대신 생강 통깨 고추가루 취향껏 조절 굵은소금 
톳두부무침,무침, 톳 두부 소금 참기름 통깨 간장 찐마늘 설탕 
냉이된장무침,무침, 냉이 양파 통깨 집된장 매실발효액 마늘 참기름
세발나물김무침,무침, 세발나물 조미김가루 정도 진간장 미림 참기름 굵은 고춧가루 통깨 
코울슬로,무침, 양배추 적양배추 양파 당근 야채 절임 식초 소금 설탕 요구르트 드레싱 플레인 요구르트 레몬즙 설탕 
세발나물무침,무침, 세발나물 다진파 다진마늘 소금 깨소금 참기름 통깨
미나리무침,무침, 미나리 소금 대파 참기름 국간장 고춧가루 다진마늘 통깨 
봄동겉절이,무침, 봄동 고춧가루 멸치액젓 다진마늘 다진파 매실원액 굵은소금 참기름 깨소금 
새조개무침,무침, 새조개 미나리 오이 양파 배 고추 다진파 소면 고추가루 고추장 수북히 식초 사과효소 설탕 다진마늘 
골뱅이소면무침,무침, 골뱅이 소면 오이 양파 붉은고추 마늘 대파 흰부분 통깨 참기름
콩나물잡채,무침, 콩나물 오이 소고기 당근 양파 소금 깨소금 참기름 흰후추 소고기 간장 설탕 다진파 다진마늘 후추가루 참기름
오징어채고추장무침,무침, 오징어채 마요네즈 참기름 통깨 고추장 고춧가루 비정제황설탕 물엿 간장 다진마늘 맛술 물 
달래김무침,무침, 달래 김 간장 참기름 통깨 고춧가루 물엿 
오이달래무침,무침, 오이 달래 소금 멸치액젓 매실액 고춧가루 설탕 식초 다진 파 다진 마늘 통깨 
배추무침,무침, 생배추 썰은 것 통깨 간장 설탕 식초 고춧가루 다진마늘 다진파 
다시마무침,무침, 쌈다시마 빨강파프리카 주황파프리카 양파 물 고추장 고춧가루 매실액 올리고당 식초 다진파 다진마늘 통깨 
오이깍두기,무침, 오이 소금 물 양파채 부추 멸치액젓 다진마늘 설탕 고춧가루 
미나리나물무침,무침, 미나리 고추장 된장 식초 매실 통깨 들기름 마늘 
고사리들깨나물,무침, 말린고사리 새우 들깨가루 소금 마늘 참기름 다진파
도라지무침,무침, 도라지 배 미나리 소금 고추장 고춧가루 매실액 식초 설탕 소금 다진 파 다진 마늘 통깨 
부지갱이나물무침,무침, 부지갱이나물 조선간장 깨소금 참기름 통깨 소금 
배추된장무침,무침, 데친 배추 다진파 다진마늘 된장 참기름 통깨 
냉이된장무침,무침, 냉이 된장 다진마늘 다진파 참기름 깨소금 
미나리오징어초무침,무침, 미나리 오이 오징어몸통만 준비 고추장 고춧가루 식초 다진마늘 간장 올리고당 매실액 참깨 참기름 
부지깽이나물무침,무침, 부지깽이 나물 정도 물 소금 국간장 들기름 통깨 
연어참나물샐러드,무침, 연어 참나물 식빵 마늘 머스타드 소금 후추 오일드레싱 올리브유 레몬즙 소금 후추 시저드레싱 마요네즈 다진마늘 레몬즙 
참나물사과무침,무침, 참나물 사과 액젓멸치까나리상관없어요 고추가루 유자청 식초 마늘 통깨 다진파
골뱅이무침,무침, 골뱅이 양파 양배추 당근 북어채 미나리 파 고추장 매실원액 설탕 식초 올리고당 통깨 깨소금 다진마늘 
쪽파김무침,무침, 쪽파 정도 김 정도 간장 조청 식초 들기름 통깨 
오징어미나리초무침,무침, 오징어 미나리 청양고추 양파 고추장 고춧가루 매실청 설탕 식초 통깨 마늘
돌미나리오이무침,무침, 돌미나리 오이 간장 식초 설탕 다진마늘 고춧가루 참기름 통깨 
골뱅이소면,무침, 골뱅이캔 소면 번행초 
바지락무침,무침, 바지락살 파프리카 양파 쪽파 소금 고추장 고춧가루 매실액 맛술 식초 소금 설탕 다진 쪽파 다진 마늘 통깨 
달래무침,무침, 달래 간장 매실액 고추가루 올리고당 참기름 기호에따라 깨소금
도토리묵무침,무침, 도토리묵 오이 깻잎 부추 들기름 통깨 간장 식초 설탕 다진마늘 고춧가루 
상추겉절이,무침, 상추 고춧가루 멸치액젓 매실원액 식초 참기름 들기름 통깨 깨소금 다진파 다진마늘
무말랭이무침,무침, 무말랭이 파 밑간 간장 생수 매실액 무침 고추장 고추가루 참기름 깨소금 마늘 매실청 물엿
미나리오징어잡채,무침, 당면 미나리 오징어 양파 당근 다진마늘 참깨 식용유 다시마 사방 간장 설탕 참기름 올리고당 맛술 
얼갈이된장무침,무침, 얼갈이배추 된장 고춧가루 참깨 참기름 다진마늘 양자택일 매실액 설탕 
아삭이고추된장무침,무침, 아삭이고추 아몬드 다시마 멸치 건표고버섯 물 된장 고추장 꿀 
냉이무침,무침, 물냉이 소금 고추장 고춧가루 매실액 올리고당 식초 다진 마늘 소금 통깨 
취나물무침,무침, 생취 천일염 국간장 다진마늘 다진파 들기름 통깨 듬뿍
오이맛살냉채,무침, 오이 빨강파프리카 노랑파프리카 맛살 식초 설탕 마늘 소금 연겨자 통깨 
야콘깍두기,무침, 야콘 고춧가루 파 마늘 소금 새우젓 잣
마늘종멸치무침,무침, 마늘종 멸치 간장 고추가루 고추장 마늘 생강즙 매실청 참기름 통깨
취나물무침,무침, 취나물 고사리 불린쌀 달래 소금 참기름 국간장 된장 작은술 고춧가루 통깨 매실액 다진마늘 다진파 
양배추무침,무침, 양배추 양파 검정깨 다진마늘 설탕 식초 고춧가루 고추장 참기름 깨소금 
멸치무침,무침, 생멸치 미나리 실파 고추장 식초 매실액 설탕 깨소금 마늘 들기름
상추겉절이,무침, 상추 양파 멸치액젓 참기름 고추가루 통깨
참치된장무침,무침, 된장 참치 다진호두 참기름 매실원액 
오이부추김치,무침, 백오이 정도 부추 굵은소금 백오이 절일때 사용 청양고추 양파 굵은고춧가루 간마늘 새우젓 멸치액젓 설탕 소금 
호박간장무침,무침, 호박 간장 매실원액 들기름 깨소금 실파 다진마늘 
구운가지무침,무침, 가지 양파 청양고추 멸치액젓 
가지무침,무침, 가지 간장 국간장 다진마늘 고춧가루 자몽식초 참기름 깨 
고구마줄기김치,무침, 고구마줄기 양파 당근 찹쌀 물 고춧가루 매실액기스 멸치액젓 마늘 물엿 다시다 
가지무침,무침, 가지 고춧가루 매실 식초 다진마늘 대파 들기름 다진깨 참기름 
단무지무침,무침, 단무지 파 다진마늘 참기름 깨소금 고춧가루 물엿
바지락무침,무침, 바지락조갯살 무 미나리 파프리카 적양파 고춧가루 마늘 생강즙 
오징어무침,무침, 오징어 파프리카 대파 미나리 시판용초고추장 고춧가루 간장 소금 
짠무무침,무침, 짠무 고춧가루 들기름 매실 통깨 다진깨 다진마늘 다진파 
비름나물무침,무침, 비름나물 다진마늘 다진파 참기름 된장 깨소금 소금 
고구마줄기무침,무침, 고구마대 양파 홍고추 집된장 마늘 매실액 참기름 통깨 
오이지무침,무침, 오이지 다진파 다진마늘 물엿 고춧가루 깨소금 참기름 
도라지오이무침,무침, 도라지 오이 굵은소금 고추장 고춧가루 식초 올리고당 설탕 다진 마늘 다진 파 통깨 
가지김치,무침, 가지 양파 부추 고춧가루 멸치액젓 마늘 깨소금 
닭고기냉채,무침, 닭고기살 파프리카 오이 양파 소스 연겨자 간장 식초 다진마늘 매실청 소금 물
무생채,무침, 무 고춧가루 물엿 다진 마늘 쪽파 멸치액젓 깨소금 
무말랭이무침,무침, 무말랭이 다진마늘 다진파 고춧가루 고추장 물엿 깨소금 참기름 비율 물 간장 
오징어채무침,무침, 오징어채 마요네즈 고추장 고춧가루 물 간장 올리고당 참기름 풋고추 설탕 다진마늘 
고구마순김치,무침, 고구마순 부추 양파즙 녹말풀 매실효소 고춧가루 액젓 다진마늘 생강 소금
깍두기,무침, 싱싱한 무 당근 쪽파 다진마늘 찹쌀가루 물 고춧가루 설탕 비율 멸치액젓 새우액젓 
골뱅이쫄면,무침, 쫄면사리 골뱅이 사과 양파 당근 조각얼음 고추장 고추가루 다진마늘 설탕 자몽액 식초 골뱅이국물 간장 생강술 참기름 
콩나물무침,무침, 콩나물 쪽파 참깨 고춧가루 참기름 다진마늘 매실액 설탕 소금 참깨 
복숭아깍두기,무침, 복숭아 잔파 멸치액젓 매실청 고춧가루 마늘 통깨 
비름나물무침,무침, 비름나물 다진마늘 된장 고추장 참기름 깨소금 다진파 
시금치두부무침,무침, 시금치 두부 깨 소금 참기름 
골뱅이소면무침,무침, 골뱅이캔 깻잎 당근 양파 대파 오이 황태채 소면 고추장 고춧가루 간장 감식초 비정제황설탕 쌀엿 매실액기스 맛술 다진마늘 참기름 통깨 소금 
노각무침,무침, 노각 다진마늘 다진 파 고추장 물엿 고춧가루 설탕 식초 깨소금 
참치너트샐러드,무침, 참치캔 견과류 양파 검은깨 하프마요네즈 소금 
더덕무침,무침, 더덕 고추장 고춧가루 물엿 미림 다진마늘 다진파 깨소금 참기름 
멸치무침,무침, 마른멸치 마늘종 식용유 소금 다진마늘 간장 고춧가루 검은깨 참깨 물엿 참기름
단무지무침,무침, 단무지 다진마늘 다진파 깨소금 참기름 고춧가루 물엿
쪽파무침,무침, 쪽파 도시락김 소금 참기름
비듬나물,무침, 비듬나물 된장 다진마늘 참기름 통깨 
씀바귀나물,무침, 씀바귀 고추장 고춧가루 물엿 다진마늘 다진파 깨소금 식초 설탕 
가지무침,무침, 가지 다진마늘 고추가루 설탕 간장 국간장 식초 참치액 참기름 
오이무침,무침, 오이 양파 다진마늘 고춧가루 참기름 깨소금 물엿 소금 
치커리사과샐러드,무침, 사과 치커리 견과류 시판오리엔탈소스
얼갈이겉절이,무침, 얼갈이 사과 쪽파 다진마늘 매실효소 감식초 설탕 소금 고춧가루 어간장 통깨 
두부미나리무침,무침, 미나리 두부 간장 참기름 깨소금 다진마늘 
오이무침,무침, 오이 양파 소금 고추장 고춧가루 식초 설탕 다진마늘 참기름 통깨 
골뱅이무침,무침, 오이 양배추 골뱅이 대파 고추장 사이다 식초 설탕 다진마늘 고춧가루 골뱅이캔 국물 
북어채무침,무침, 북어채 다시마물 설탕 고춧가루 맛술 다진마늘 고추장 물엿 올리브유 참기름 통깨 
부추양파무침,무침, 부추 양파 멸치액젓 고춧가루 매실엑기스 감식초 마늘 깨소금 참기름 
단감무침,무침, 단감 레드비트 오이 단감무침 간장 고춧가루 다진마늘 올리고당 매실액 참기름 참깨 
도토리묵무침,무침, 도토리묵 오이 양파 취나물 오이고추 간장 미림 고춧가루 다진마늘 다진파 깨소금 참기름 
시금치나물무침,무침, 시금치 다진마늘 참기름 깨소금 소금 
숙주나물무침,무침, 숙주나물 다진마늘 다진파 참기름 깨소금 소금 
연근샐러드,무침, 연근 브로콜리 크래시앙 마요네즈 설탕 식초 소금 
파래무침,무침, 파래 배 무 설탕 식초 소금 다진 파 다진 마늘 설탕 식초 맛간장 참치액 참기름 통깨 
감자생채,무침, 감자 고추오이 양파 겨자소스 간장 식초 설탕 겨자 마늘 
오이지무침,무침, 오이지 다진마늘 다진파 고춧가루 깨소금 참기름 물엿 
단무지무침,무침, 단무지먹을만큼 파 다진 마늘 고춧가루 매실액기스 참기름 깨소금 물엿 
굴무생채무침,무침, 무 굴 쪽파 새우젓 매실액 설탕 다진마늘 고추가루 천일염
미역초무침,무침, 미역 고춧가루 양파 고추장 고춧가루 식초 다진마늘 간장 발효원액
무생채,무침, 무 쪽파 양파 다진마늘 식초 물엿 젓갈 참기름 깨소금 
고들빼기김치,무침, 고들빼기 쪽파 멸치액젓 고춧가루 다진마늘 다진생강 통깨 새우젓 우려내는 물 소금 물 설탕 
꼬막무침,무침, 벌교새꼬막 오이 양파 쪽파 다진마늘 고춧가루 간장 물엿 깨소금 참기름 
시금치나물무침,무침, 시금치 참기름 깨소금 소금 조미료 다진마늘
시금치무침,무침, 시금치 국간장 다진마늘 깨소금 참기름 소금 
냉이무침,무침, 냉이 고추장 된장 다진마늘 참기름 깨소금 
참나물무침,무침, 참나물 적양파 매실청 고추가루 간장 다진마늘 들기름 통깨
소고기샐러드무침,무침, 어린잎 채소 도라지 소고기 잣 호두 소고기 간장 설탕 파 마늘 후추가루 잣소스 장 매실액 설탕 식초
단무지무침,무침, 단무지 통깨 들기름 식초 고춧가루
오이달래김무침,무침, 오이 달래 적당양 도시락김 고추가루 간장 마늘 통깨 참기름
파프리카깍두기,무침, 무 소금 다진파 파프리카 양파 새우젓 다진마늘 
배추겉절이,무침, 배추 홍시 양파 생강 절임용 소금 물 정도 멸치액젓 마늘 새우젓 고추가루 통깨 쪽파 밥 
꼬막무침,무침, 꼬막 간장 고추가루 다진마늘 올리고당 매실액 맛술 참기름 청양고추 홍고추 다진대파 깨
오리부추무침,무침,오리구이 오리슬라이스 양파 부추무침 부추 양파 당근 오리구이 소금 후춧가루 부추무침 고춧가루 멸치액젓 참기름 깨소금
파채무침,무침, 파채 고춧가루 초고추장 간장 매실액 맛술 설탕 올리고당 참기름 통깨 
단무지무침,무침, 통 단무지 다진파 고춧가루 다진마늘 참기름 깨 식초 
숙주나물,무침, 숙주 다진마늘 다진파 참기름 깨소금 소금 
무생채,무침, 무 천일염 고추가루 멸치액젓 식초 다진마늘 설탕 올리고당 매실액 참기름 다진파 깨
새조개무침,무침, 새조개 오이 양파 미나리 파프리카 풋고추 대파 소주 소금 물 고추장 고춧가루 매실액 식초 설탕 소금 다진 파 다진마늘 참기름 
시금치나물,무침, 시금치 굵은소금 연두 통깨 다진마늘 다진파 참기름 소금 살짝
골뱅이무침,무침, 골뱅이 양파 사과 대파 오이 고추가루 고추장 간장 다진마늘 굴소스 매실액 감식초 올리고당 
꼬막무침,무침, 꼬막 대파 청양고추 간장 고추가루 다진마늘 참기름 참치액 통깨 
톳두부무침,무침, 톳 두부작은 것 참기름 소금 다진 마늘 다진 파 
골뱅이무침,무침, 골뱅이 오이 대파 양파 당근 마늘 고춧가루 고추장 소금 식초 설탕 참기름 깨소금 
콜라비생채,무침, 콜라비 고춧가루 다진마늘 멸치액젓 소금 다진파 식초 통깨 매실액 
미나리무침,무침, 미나리 다진마늘 소금 참기름 통깨
실곤약무침,무침, 실곤약 빨강 파프리카 노랑 파프리카 다진마늘 식초 설탕 소금 검은깨
시금치나물,무침, 시금치 소금 통깨 참기름
무생채,무침, 무 꽃소금 고추가루 대파 매실액 다진마늘 통깨 참기름
콜라비사과생채,무침, 콜라비 사과 쪽파 고춧가루 소금 참치간장액젓도 가능 국시간장 매실액 식초 
시금치겉절이,무침, 시금치 고추가루 식초 매실청 멸치액젓 다진마늘 통깨
봄동무침,무침, 봄동 소금 국간장 된장 고추장 고춧가루 다진 마늘 술 설탕 참기름 통깨 대파 
콜라비무침,무침, 콜라비 고춧가루 다진 마늘 멸치 액젓 소금 매실액 대파 올리고당 통깨 
콩나물무침,무침, 콩나물 대파 당근 달래 다진마늘 소금 통깨 참기름
메밀묵무침,무침, 메밀묵 푹익은 김치 정도 대파 송송썬것 조미 김가루 메밀묵 밑간 참기름 소금 메밀묵무침 간장 참기름 매실액 설탕 깨소금 올리고당 다진마늘 
도토리묵무침,무침, 도토리묵 상추 깻잎 양파 당근 간장 고춧가루 올리고당 매실액 다진마늘 들기름 참기름 통깨
브로콜리시금치무침,무침, 시금치 브로콜리 다진마늘 참기름 된장 고추장 
무생채,무침, 무 다진파 설탕 굵은소금 고추가루 멸치액젓 식초 통깨 매실액기스 다진마늘 
유채나물된장무침,무침, 다듬은 유채 무침된장 된장 고춧가루 다진마늘 다진대파 들기름 통깨
숙주나물무침,무침, 숙주나물 소금 다진마늘 참기름 잘게 썬 파 통깨 
가지고추된장무침,무침, 가지고추 통깨 집된장 다진마늘 고추가루 마요네즈 들기름 
도토리묵샐러드,무침, 도토리묵 파프리카적노 양상추 간장 발사믹식초 매실청 참기름 검정깨 
오이들깨나물,무침, 오이 앙파 새우살 들깨가루 생수 마늘 참기름 통깨
골뱅이소면무침,무침, 소면 골뱅이 파프리카 깻잎 묵은지 오이 고추장 간장 고춧가루 연잎효소 레몬즙 들기름 
무침,무침, 미나리 정도 고추장 식초 깨소금 마늘 
콩나물무침,무침, 콩나물 참기름 다진마늘 깨 소금 
오이양파무침,무침, 오이 양파 고추장 고춧가루 다진마늘 올리고당 설탕 까나리액젓 참기름 깨소금 
꼬시래기초무침,무침, 꼬시래기 양파 빨강노랑 파프리카 씩 고추장 고춧가루 매실액 식초 설탕 다진마늘 다진파 참기름 통깨 
미나리오징어초무침,무침, 한재미나리 오징어 식초 고추장 물엿 설탕 식초 통깨 천일염
부추양파무침,무침, 부추 양파 고추가루 간장 참기름 매실엑기스 식초 통깨 
육회,무침, 한우소고기 배 계란노른자 참기름 간장 설탕 후주 다진마늘 소금 깨 
무생채,무침, 무 소금 작은술 멸치액젓 설탕 매실청 식초 다진마늘 다진파 고춧가루 통깨 
명란젓무침,무침, 명란젓 청양고추 참기름 통깨 
봄동겉절이,무침, 봄동 통깨 고춧가루 다진마늘 배 참기름 액젓 매실액 소금 다진파 
취나물참치주먹밥,무침, 밥 참치 데친 취나물 마요네즈 후추 집된장 들기름 다진마늘 매실청 통깨 
근대된장무침,무침, 근대 데칠물 된장 다진마늘 고춧가루 참기름 들깻가루 
파절이,무침, 대파 간장 고춧가루 식초 참기름 통깨
양상추샐러드,무침, 양상추 과일 드레싱 간장 올리브오일 다진마늘 레몬즙 식초 매실액 
냉이무침,무침, 냉이 고추장 설탕 매실액 식초 다진 마늘 쪽파 후추 간장 
오징어초무침,무침, 오징어 오이 쪽파 오이 절이기 소금 설탕 식초 무침 초고추장 설탕 사이다 고춧가루 고추씨 가루 마늘 후추 통깨 
단무지무침,무침, 단무지 대파 통깨 참기름 고춧가루
브로콜리무침,무침, 브로콜리 참기름 소금 통깨
무생채,무침, 무 대파 쪽파 장 다진마늘 매실엑기스 멸치액젓 올리고당 깨소금 
미나리무침,무침, 미나리 통깨 고추장 고춧가루 매실청 식초 올리고당 다진마늘 참기름 
피꼬막무침,무침, 피꼬막 고추가루 간장 참기름
버섯무침,무침, 백만송이버섯 브로커리 당근 참기름 소금
콜라비생채무침,무침, 콜라비 절임용 소금 물 고운 고추가루 보통 고추가루 다진마늘 생강가루 다진파 까나리액젓 매실액 후추 통깨 등
치즈샐러드,무침, 동원 덴마크 인포켓 치즈 네모 사과 작은것 오이 소스 마요네즈 연겨자 
톳무침,무침, 톳 오이 고추장 고추가루 다진마늘 레몬즙 매실액 다진 대파 참기름 통깨 
도라지초무침,무침, 도라지 오이 당근 양파 요리초 고춧가루 통깨 
느타리버섯들깨나물,무침, 느타리버섯 새우살 다진파 생수 마늘 들깨가루 참기름 통깨 
도라지오이무침,무침, 도라지 오이 파 소금 식초 참기름 고추장 고추가루 매실액 다진마늘 물엿 
꼬막달래간장무침,무침, 꼬막 물 달래 간장 달래 간장 고춧가루 깨소금 참기름 
배추겉절이,무침, 배추 쪽파 천일염 물 고춧가루 멸치액젓 새우젓 다진 마늘 매실원액 
오이달래무침,무침, 오이 달래 고춧가루 매실액 국간장 식초 통깨 
냉이꼬막무침,무침, 냉이 꼬막 장 고추장 매실엑기스 식초 깨소금 참기름 마늘 
냉이된장무침,무침, 냉이 된장 다진파 다진마늘 고춧가루 참기름 통깨 
상추겉절이,무침, 상추 양파 사과 파 깻잎 몇장 고춧가루 간장 설탕 다진마늘 참기름 식초 맛술 통깨 아마씨가루
육회,무침, 한우고기 다진마늘 간장 참기름 설탕 깨 
콩나물무침,무침, 콩나물 다진마늘 다진파 소금 참기름 통깨 
도토리묵무침,무침, 도토리묵 상추 치커리 오이 간장 고춧가루 식초 설탕 참기름 다진마늘 통깨 
육회,무침, 육회육사시미용소고기 배 참깨 설탕 소금 후추 참기름 마늘 생강가루
참나물무침,무침, 참나물 고추장 고운 고추가루 다진 마늘 다진 파 통깨 참기름 
콩나물무침,무침, 콩나물 굵은소금 국간장 설탕 다진파 참기름 깨소금 
배추겉절이,무침, 알배추 쪽파 다진마늘 고춧가루 멸치액젓 설탕 양파 멸치다시마 육수 사과 
냉이무침,무침, 냉이 소금 고추장 된장 다진마늘 참기름 매실청 깨소금
취나물김밥,무침, 취나물 무침 햄 게살 당근 달걀 단무지 밥 김밥용 김 
냉이무침,무침, 냉이 소금 데치는 물 된장 매실액 후추 다진마늘 참기름 통깨 대파 다진 것 등
부추달래무침,무침, 초벌 부추 달래 멸치액젓 고춧가루 매실엑기스 깨소금 참기름 
봄동무생채,무침, 무 봄동 크게 고춧가루 액젓 식초 매실청 다진 마늘 다진 생강 
톳나물두부무침,무침, 생톳 두부 막된장 들기름 
짜사이무침,무침, 짜사이 양파 대파 흰부분 황설탕 식초 참기름 고추기름 등
냉이된장무침,무침, 데친 냉이 집된장 참기름 통깨 
오이부추무침,무침, 오이 부추 굵은소금 멸치액젓 고춧가루 뉴슈가 다진마늘 매실청 통깨 
