CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
배추나물,데치기, 어린배추 마늘 집간장 액젓 깨소금 참기름 
쪽파강회,데치기, 쪽파 소금 초고추장 고추장 사과발효액 다진마늘 참기름 식초 통깨 
브로콜리,데치기, 브로콜리 물 소금 초장 고추장 올리고당 간장 다진마늘 통깨 식초 
소고기샤브샤브,데치기, 소고기한우 질금 새송이버섯 팽이버섯 쑥갓 미나리 청경채 만두 월남쌈 월남쌈소스 다시물 
배추쌈,데치기, 작은배추 장만들기 액젓 마늘 홍초 파 청초 참기름 깨소금 고추가루 설탕 
오징어새우파강회,데치기,파강회 오징어 몸통 생새우 쪽파 홍고추 소금 초고추장 고추장 매실액 고추냉이 깨소금 
방울토마토마리네이드,데치기, 방울토마토 넘게 양파 올리브 레몬즙 설탕 발사믹 바질 소금 
배추,데치기, 배추 있는대로 배추데치는물 소금
미역,데치기, 물미역 굵은 소금 초고추장 
쪽파강회,데치기, 쪽파 굵은소금 초고추장 
쪽파강회,데치기, 낙지 쪽파 소금 밀가루 쪽파 밑간 국간장 통깨 참기름 낙지 밑간 통깨 참기름 
바나나떡,데치기, 바나나 찹쌀가루 소금 카스테라 
미나리강회,데치기, 달걀 미나리 홍고추 소고기 파 마늘 고추장 설탕 식초 소금 
브로콜리,데치기, 브로콜리 소금 식초 고추장 설탕 식초 탄산수 
오징어쪽파강회,데치기, 오징어 쪽파 초장 
브로콜리,데치기, 브로콜리 소금 
꼬막,데치기, 싱싱한 꼬막 쪽파 간장 마늘 고추가루 통깨 참기름 설탕 
시금치,데치기, 시금치
물미역,데치기, 물미역 고추장 맛술 설탕 식초 
송이버섯초밥,데치기, 송이버섯 식초 밥 설탕 김 소금 고추냉이 
두부콩국수,데치기, 두부 견과류 우유 고명 오이 과일 
양배추쌈밥,데치기, 양배추 부추 햄 계란 쌈장 후추 설탕 소금 
덮밥,데치기, 카레가루 햇반 케찹 정도 베이컨 소금 원하는만큼
브로콜리데치기,데치기, 브로콜리 소금 식초 
문어,데치기, 문어 중 통깨 가는 소금 들기름 밀가루 굵은소금 
무쌈말이,데치기, 쌈무 부추 파프리카 색깔별 햄 
곰피,데치기, 곰피 물 넉넉히 초장 식초 통깨 
오징어숙회,데치기, 생물오징어 물 초고추장
식빵팝콘,데치기, 식빵 설탕 물 설탕을다가릴정도 버터 없을 경우 마아가린도 가능 
브로콜리,데치기, 브로콜리 굵은소금 식초
방울토마토,데치기, 방울토마토 체다슬라이스치즈 칼라마타 올리브 사과식초 소금 
한치숙회,데치기, 한치 쪽파 생강술 굵은소금 초장 
크래미쪽파말이,데치기, 쪽파 크래미 천일염 초고추장 
스무디,데치기, 아보카도 시금치 바나나 우유나 두유 요거트 얼음 
시금치보관,데치기, 시금치 굵은소금 된장 들기름 통깨 다진마늘 
쭈꾸미숙회,데치기, 주꾸미 양파 밀가루 
쪽파강회,데치기, 쪽파 굵은소금 초고추장 초고추장 고추장 설탕 올리고당 식초 사이다 
쪽파강회,데치기, 쪽파 낙지 초장 기름 장
깻잎지,데치기, 깻잎 남은 장아찌 국물 
오징어현미김밥,데치기,필수 오징어 묵은지 현미밥 김밥용김 들기름 
두릅샌드위치,데치기, 두릅 삶은계란 식빵 굵은소금 마요네즈 꿀 고운소금 
두릅숙회,데치기, 두릅 소금 초장 고추장 식초 설탕 다진 마늘 볶은 참깨 
쭈꾸미숙회,데치기, 쭈꾸미 밀가루 초고추장 
목이버섯숙회,데치기, 목이버섯 회간장 진간장 식초 설탕 고추냉이 취향껏
두릅,데치기,두릅 두릅 초장 고기 완자 돼지고기 다짐육 미림 소금 다진마늘 간장 매실 흑설탕 계란야채 믹서기 파 계란 당근 
두릅숙회,데치기, 참 두릅 오징어 한 마리 소금 초장 
소고기콩나물밥,데치기, 콩나물 소고기 당근 표고버섯 다시마 달래 고기 밑간 간장 맛술 후추 참기름 달래 장 고춧가루 간장 매실청 들기름 들깨가루 다진마늘 깨
두릅나물,데치기, 두릅 물 소금 초장 
두릅,데치기,만능 초고추장 고추장 굵운 고춧가루 고운 고춧가루 설탕 올리고 당 사과식초 사과식초 꽃소금 
두릅숙회,데치기, 두릅 소금 초장 기름소금
바다소다,데치기,필수 타피오카 화이트펄 물 블루 큐라소 밀키스 탄산수 아이스크림 
현미오징어김밥,데치기, 현미흰쌀 오징어 묵은지 김밥김 들기름
쌈밥,데치기, 머위 잎 적 근대 굵은소금 밥 노란 치즈 하얀 치즈 두부참치 쌈장 참기름 통깨 
쭈꾸미,데치기, 쭈꾸미 밀가루 소스는 기호에 따라
고사리,데치기, 고사리 
오징어숙회,데치기, 미니오징어 소금 초장 
두릅숙회,데치기, 두릅 고추장 식초 설탕 
새우미나리강회,데치기, 칵테일새우 미나리 초장 고추장 식초 올리고당 깨
파강회,데치기, 쪽파 닭가슴살 느타리버섯 국간장 고춧가루 깨 참기름 매실액 
닭가슴살야채쌈,데치기, 닭가슴살 양배추 들기름 참기름 쌈장 곰취 
해물퀴노아샐러드,데치기, 냉동새우 홍합살 모듬해물 퀴노아 물 또는 닭육수 오이 노랑파프리카 빨강파프리카 레몬 바질 양파 드레싱 레몬 소금 설탕 엑스트라 버진 올리브오일 약 
우렁깻잎김치,데치기, 자숙 우렁살 깻잎 부추 청양고추 홍고추 양파 물 소주 집된장 참기름 다진마늘 진간장 매실청 고추가루 참기름 올리고당 깨소금 후추 
해물연두부냉채,데치기, 관자 새우 연두부 작은팩 오이 불린 미역 달걀 전분 미림 흰후추 홍고추 두반장장 두반장 설탕 식초 생수 간장 매실청 다진마늘 송송 썬 쪽파 참기름 
오징어브로콜리샐러드,데치기, 오징어 브로콜리 구운 피칸 소금 청주 샐러드 소스 땅콩버터 매실액 마요네즈 사과식초 
오징어데침,데치기, 오징어 초고추장 
분짜,데치기, 돼지고기목살 쌀국수 어린잎채소 상추 불고기냉동제품 언양식불고기 간장 설탕 올리고당 물
배추쌈밥,데치기, 배춧잎 깻잎 밥 참치 미소된장 마요네즈 다진파 다진마늘 요리당 깨 참기름 
콜리플라워,데치기, 콜리플라워 초고추장 원하는 만큼
토마토해물리조토,데치기, 밥 냉동해물 양파 모짜렐라치즈 넉넉히 파슬리가루 톡톡 소스 토마토 스파게티 소스 
소라숙회,데치기, 왕 소라 소금 
흑당밀크티,데치기, 타피오카펄 우유 흑당시럽 얼음 취향것 얼그레이홍차티백 
쫄볶이,데치기, 어묵 떡볶이떡 파 양파물 고추장 고춧가루 설탕 
오징어야채말이,데치기, 오징어 빨강파프리카 노랑파프리카 오이 깻잎 고추장 올리고당 식초 요구르트 통깨 
애호박면가스파초,데치기, 토마토 애호박 오징어몸통 오이 파프리카 적양파 올리브오일 레몬즙 
옥수수파스타,데치기, 옥수수가루 옥수수통조림 굵은소금 달걀 양파 버터 다진마늘 슬라이스치즈 모짜렐라치즈 파슬리가루 톡톡톡
미나리청포묵덮밥,데치기, 쌀밥 미나리 달걀 새송이버섯 마른김 청포묵 오이 새우 수삼 샐러리 참기름 다진마늘 다진파 깨 후춧가루 설탕 간장 잣가루 우유 레몬즙 마요네즈 식초 
휘낭시에,데치기, 버터 흰자 박력분 아몬드가루 무화과 잼 꿀 또는 올리고당 바닐라 익스트랙 설탕 베이킹파우더 
쪽파강회,데치기, 쪽파 소금 간장 통깨 고춧가루 들기름 식초 맛술 매실액 
콩나물비빔밥,데치기, 콩나물 당근 오이 물 간장 고춧가루 설탕 참기름 통깨 청양홍고추 청양고추
고구마줄기나물,데치기, 고구마줄기 국간장 깨 참기름 다진마늘 들깨가루 소금 
무청나물,데치기, 가을무순 국간장 깨소금 참기름 다진마늘 소금 
브로콜리쪽파맛살말이,데치기, 브로콜리 쪽파 맛살 식용유 소금 초고추장 깨소금 
두릅김밥,데치기, 두릅 베이컨 단무지 김밥용 김 밥 마요네즈 밥 소금 통깨 참기름 두릅 소금 참기름 통깨 
곤약,데치기, 곤약 식초 
연근샐러드,데치기, 연근 유자청 올리브 오일 레몬즙 소금 
차돌박이샐러드,데치기, 차돌박이 숙주 오이 맛살 부추 방울토마토 소스 겨자 다진 마늘 복분자 식초 레몬즙 설탕 
쭈꾸미데치기,데치기, 쭈꾸미 밀가루 천일염 기타 미나리 생표고버섯 초고추장 소금장 원하는 만큼
유부초밥,데치기, 밥 시판용 유부 초밥 깨 참기름 
닭가슴살보리샐러드,데치기,필수 찰 보리 닭가슴살 빨간 파프리카 노란파프리카 블랙올리브 방울토마토 올리브유 레몬즙 소금 후추 설탕 선택 베이비채소 
소떡소떡,데치기, 떡볶이떡 비엔나소세지 마요네즈 머스타드 파슬리찹 꼬치용꼬치 설탕 다진마늘 간장 케찹 딸기쨈 청주 참깨 
굴장,데치기, 굴 다진청양고추 다진홍고추 소주 쯔유 간장 생수 참치액 레몬즙 
두부유부초밥,데치기, 유부초밥 식초 조미볶음 유부피 두부
얌운센,데치기, 당면 칵테일 새우 홍파프리카 청파프리카 치커리 고수 오이 다진 마늘 피쉬소스 레몬즙 올리고당 칠리소스 
낙지쪽파강회,데치기,필수 낙지 쪽파 고추장 식초 설탕 통깨 
치즈김치덮밥,데치기, 밥 볶은 김치 계란 모짜렐라치즈 조미김 
우엉샐러드,데치기, 우엉 청파프리카 소금 간장 설탕 식초 후춧가루 참기름 
콩나물비빔밥,데치기, 콩나물 소금 비빔 진간장 매실액기스 참기름 다진마늘 고춧가루 깨 
시금치나물,데치기, 시금치 소금 다진 마늘 간장 참기름 
메밀소바,데치기, 실곤약 물 메밀소바 장국 
곰피쌈,데치기, 곰피 미역 큰 것 다진청양고추 다진양파 멸치액젓 생수 고춧가루 깨소금 참기름 다진마늘 다진파
두반장청경채나물,데치기, 청경채 소금 두반장 간장 참기름 
케일쌈밥,데치기, 케일 밥 쌈장 쌈장만들기 된장 고추장 고운고춧가루 매실액 다진마늘 깨 참기름 
깻잎계란말이,데치기, 계란 깻잎 집간장 
꽃주먹밥,데치기, 밥 비엔나소시지 밥이랑 간장 설탕 참기름 통깨 
소고기주먹밥,데치기, 양파 표고버섯 당근 밥 소고기 소금 설탕 올리고당 간장 참기름 깨소금 
새송이버섯나물,데치기, 새송이버섯 소금 간장 참기름 
훈제연어김밥,데치기, 쌀 현미유 현미식초 조청 다시마 소금 매실액 김밥김 훈제연어 마요네즈 시금치 소금 당근 우엉 단무지 깻잎 국간장 참기름 굵은소금
표고버섯파청경채,데치기, 청경채 표고 식용유 대파흰부분 마늘 물 치킨스톡 소금 청양고추 굴 전분물 
두릅샐러드,데치기, 두릅 소금 양파 파프리카 매실액 식초 소금 후춧가루 
고기우동,데치기, 맛간장 또는 만능간장 물 설탕 대파 소고기 후추 가츠오부시 
브로콜리,데치기, 브로콜리 소금 식초
머위잎쌈밥,데치기, 머위잎 소금 
깻잎나물,데치기, 깻잎 소금 다진 마늘 간장 참기름 
쑥,데치기, 쑥 소금 물
오징어강회,데치기, 오징어 쪽파 소금 고추장 고추가루 현미식초 매실효소 설탕 통깨 레몬즙 
쭈꾸미숙회,데치기, 주꾸미 미나리 소금
쪽파숙회,데치기, 쪽파 고추장 식초 설탕 초장
칵테일쉬림프,데치기, 칵테일 새우 양상추 레몬 드레싱 마요네즈 케찹 우스터 소스 타바스코 소스 
비엔나소세지,데치기, 볶음밥 비엔나소시지 계란 치즈 김 
칵테일새우샐러드,데치기, 칵테일 새우 오이 청양고추 양파 새우밑간 소금 후춧가루 드레싱 식초 간장 설탕 굴소스 올리브 오일 
두릅숙회,데치기, 두릅 가시오가피순 천일염 초고추장
두부톳김밥,데치기, 쌀 물 다시마 아로니아가루 소금 참기름 매실액 김밥김 당근 소금 식용유 단무지식초 우엉조림 쌈케일 톳조림 톳 굵은소금 양조간장 올리고당 맛술 부조림 두부 식용유 양조간장 올리고당 물 
쪽파강회,데치기, 쪽파 고추장 식초 설탕 맛술 
두릅숙회,데치기, 참 두릅 소금 초고추장 
숙주나물,데치기, 숙주 소금 다진 마늘 액젓 후춧가루 참기름 
두릅덮밥,데치기, 밥 두릅 당면 표고버섯 우엉 황태육수 다진마늘 양조간장 국간장 소금 양파청 매실액 참기름 깨소금
땅두릅숙회,데치기, 땅 두릅 소금 초장 
두릅숙회,데치기, 두릅 소금 잣
두릅숙회,데치기, 두릅 작은거 물 넉넉히 소금 초고추장
나물,데치기, 엄나무순 식초 소금
두릅강회,데치기, 두릅 소금 초고추장
다래순나물,데치기, 다래순 통깨 참기름 설탕 소금 된장
미나리강회,데치기, 미나리 빨강파프리카 생새우 소금 노랑파프리카 초고추장 고추장 식초 사이다 황설탕 레몬즙 
오징어숙회,데치기, 오징어 초고추장 고추장 식초 설탕 다진마늘 깨소금 참기름 
옻나무순나물,데치기,옻나무 순과 취나물 옻나무순 취나물 초고추장 뽕잎 나물 뽕잎 멸치 액젓 깨소금 참기름 
오이롤샐러드,데치기, 새우 마리 정도 어린잎새싹 오이 소스 땅콩 버터 작은술 오리브 오일 작은술 발사믹 식초 작은술 다진 마늘 바나나 식초 칠리 소스 
마늘종장아찌,데치기, 마늘종 청양고추 간장소스 진간장 식초 설탕 물엿 물 선택 통마늘 
쌈밥,데치기, 배추쌈 소고기고추장 밥 참기름 소금 
부추나물,데치기, 부추 소금 액젓 참기름 
양배추쌈,데치기, 양배추 소금 
머위대,데치기, 머위대 굵은소금 
케일쌈밥,데치기, 케일 소금 
오징어숙회,데치기, 오징어 식초 미림 굵은소금 초장 고추장 고춧가루 설탕 식초 다진마늘 볶은참깨 
참깨베이글,데치기,반죽 강력분 미지근한 물 인스턴트 드라이 이스트 설탕 소금 포도씨유 참깨 덧가루용 강력분 베이킹소다 
어묵치즈말이,데치기,어묵치즈말이 납작어묵 스트링 치즈 스테이크 소스 이쑤시개 달걀 소금 계란말이 어묵치즈말이하고남은달걀물 적파프리카 쪽파 소시집볶음 소시지 적 파프리카 노랑 파프리카 양파 작은것 소주 케첩 식용유 검은깨
브로콜리,데치기, 브로콜리 식초 베이킹소다 물 굵은소금 
소세지계란말이김밥,데치기, 밥 달걀 김밥 김 왕 소세지 
호박잎쌈,데치기, 호박잎 청양고추 부추 간장 매실액 참기름 통깨 
우엉잎쌈,데치기, 우엉잎 소금 
메밀국수,데치기, 메밀국수 쯔유 간 무 자른대파 김가루 생와사비 얼음 
실파오징어강회,데치기, 오징어 실파 빨강파프리카 노랑파프리카 오이 초고추장 소주 
돼지고기쌈장,데치기, 호박잎 밥 밑간 밥 소금 통깨 참기름 고기쌈장 된장 고추장 다진마늘 청양고추 매실액 참기름 통깨 대파 
오징어숙회,데치기, 오징어 소금 
딸기탕후루,데치기, 딸기 설탕 물 
복숭아누들샐러드,데치기, 버미셀리 천도복숭아 양상추 미니파프리카 탈각새우 양파 오징어 드레싱 레몬즙 간장 스리라차 소스 스위트칠리소스 소금 후추 다진마늘 
다시마쌈,데치기, 양배추 다시마 쌈장 식초 
검은콩물찹쌀동글이,데치기, 백옥분 건식 멥쌀가루 소금 물 콩국물 검은콩국물 소금 설탕 
바질시럽토마토마레네이드,데치기, 완숙토마토 양파 바질 시럽 화이트 발사믹식초 올리브오일 레몬즙 블랙올리브 그라인드후추 소금
토마토케첩,데치기, 토마토 사과 양파 감자전분 
상추나물,데치기, 상추 다진 마늘 간장 참기름 
땅콩두유곤약콩국수,데치기, 땅콩 매일두유 식이섬유 실곤약 계란 소금 콩가루 
쪽파숙회,데치기, 쪽파 고추장 식초 설탕 
브로콜리,데치기, 브로콜리 식초 
천사채냉채,데치기, 천사채 오이 사과 크래미 새우 소스 다진마늘 레몬즙 식초 설탕 간장 연겨자 
고사리나물,데치기, 고사리 멸치다시마육수 대파 류 다진마늘 아기 간장 들기름 통깨 
연두부,데치기, 연두부 간장 다진대파 다진마늘 참기름 고춧가루 통깨 
두릅회,데치기, 두릅 소금 초고추장 
비엔나소시지쪽파말이,데치기, 비엔나소시지 쪽파 초장
두부두루치기,데치기, 두부 고기 묵은지 설탕 올리고당 고추가루 미림 굴소스 다진마늘
양배추삶기,데치기, 양배추 청양고추 진간장 까나리액젓 고춧가루 다진마늘 참기름 물 식초 
브로콜리,데치기, 브로콜리
샤브샤브,데치기, 알배추 버섯 애호박 숙주 쑥갓 어묵 소고기 샤브샤브용 면사리 육수 물 다시팩 다시멸치 양파 대파 건표고 국간장 쯔유 소금 다진마늘 후추 된장소스 물 깨 된장 땅콩버터 매실청 올리고당 후추 레몬폰즈소스 레몬청 간장 맛술 식초 다진마늘 물 
오징어강회,데치기, 오징어 파프리카 실파 초고추장
케일쌈밥,데치기, 케일 데칠때 소금 카무트밥 참치쌈장 참기름 통깨 
생강편강,데치기, 생강 설탕 생강양의 
쌈다시마,데치기, 다시마 쌈장 만드는법 된장 간마늘 고추가루 참기름 통깨 
브로콜리,데치기, 브로콜리 소금 식초
아보카도오픈샌드위치,데치기,발사믹 드레싱 발사믹식초 올리브유 다진마늘 허브가루 올리고당 소금 샌드위치 식빵 아보카도 달걀 소세지 양상추 버터 슬라이스치즈 방울토마토 발사믹드레싱 
가리비샐러드,데치기, 황금가리비 토마토 포도 양파 귤 요거트 올리브유
백설기,데치기, 백설기 조각 물 
오징어파강회,데치기, 쪽파 오징어 굵은소금 
아욱잎쌈밥,데치기, 아욱 밥 식초 깨 참기름 고추장 된장 양파 청양고추 당근 다진마늘 깨 참기름
햄말이밥,데치기, 오이 구이햄 달걀 깻잎 부추 크리미 새싹채소 파프리카 브로콜리 시판용유부조미소스 마요네즈 소금 설탕 
물미역,데치기, 물미역 씻을때 천일염 데칠때 천일염 초고추장 고추장 고춧가루 식초 설탕 매실청 다진 마늘 통깨
꼬막,데치기, 꼬막
브로콜리,데치기, 브로콜리 식초 소금 
연근샐러드,데치기, 연근 대파 생강 건고추 또는 크러쉬드 레드페퍼 식용유 소금 설탕 식초 
쌈밥,데치기, 양배추 중간크기 양상추 돼지고기 다짐육 대파 마늘 청양고추 양파 된장 고추장 맛술 깨소금 참기름 
시금치롤샐러드,데치기, 시금치 진간장 설탕 통깨 마요네즈 
곰피,데치기, 곰피 굵은 소금 소주 초고추장
토마토계란스프,데치기, 토마토 계란 치즈 소스 물 올리브오일 바질페스토 
어묵잡채,데치기, 당면 간장 시금치 당근 양파 어묵 식용유 후추 참기름 설탕
오리훈제봄동말이,데치기, 봄동 오리훈제 비트 표고버섯 멸치 액젓 물 식용유 소금 
유린기,데치기, 치킨 텐더 양파 샐러드 야채 진간장 물 설탕 매실청 식초 레몬즙 생강청 참기름 간마늘 통깨 대파 청량고추 홍고추 
떡꼬치,데치기, 떡 케찹 초고추장 마요네즈 간장 다진마늘 설탕 
