CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
옥수수전,부침, 스위트콘통조림 튀김가루 물 설탕 듬뿍
돼지고기가지전,부침, 가지 간 돼지고기 소금 간장 미림 마늘 
고구마찹쌀호떡,부침, 고구마 찹쌀가루 물 소금 설탕 속 호떡믹스잼없을경우흑설탕견과류
새우완자전,부침, 새우살 채소 계란 부침가루 소금
쑥갓전,부침, 쑥갓 양파 빨강파프리카 당근 부침가루
해물전,부침, 식용유 부침가루 물 멸치육수 계란 쪽파 양파 홍합 각종 해물 홍고추생략 가능 
부추계란말이,부침, 부추 대파 계란 통깨 소금 식용유 
시금치계란말이,부침, 계란 시금치나물 양파 작은후라이팬 포도시유
치즈계란말이,부침, 당근 양파 쪽파 계란 치즈가루 마요네즈 
버섯전,부침, 맛타리버섯 대파 당근 양파 계란 소금 
계란말이주먹밥,부침, 밥이랑 계란 밥 우엉채조림 참기름 통깨 식용유 
맛살계란말이,부침, 계란 맛살 소금 식용유 
고구마채감자전,부침, 고구마 감자 식용유 인산가 생활죽염 
톳전,부침, 톳 현미가루 식용유 풋고추 들기름 간장 소금 초간장 청양고추 간장 식초 
굴전,부침, 굴 밀가루 달걀 식용유 굴 손질 세척용 소금 장 진간장 물 굵은 고추가루 대파 통깨 참기름 
고구마,부침, 고구마 작은거 모짜렐라치즈많이 달걀 식용유
브로콜리치즈전,부침, 브로콜리 파프리카 햄 모짜렐라치즈 밀가루 계란 소금이나카레가루
떡꼬치,부침, 떡볶이떡 포도씨유 고추장 칠리소스 물엿 검정깨 
쪽파전,부침, 쪽파 부침가루 물 식용유 
고구마야채전,부침, 적색고구마 호박고구마 당근 절인배추생배추도 가능 양파 밀가루 종이컵기준 물 
버섯달걀전,부침, 달걀 팽이버섯 실파 소금 
오믈렛,부침, 우유 월계수잎 정향 양파 대구살 파마산치즈 듬뿍 달걀 버터 소금 루 버터 밀가루
모듬전,부침, 돼지고기 두부 당근 부추 피망 새송이버섯 양파다진것 고추 포뜬동태 깻잎 밀가루 계란 식용유
해물파전,부침, 대파 오징어 반마리 또는 홍합 양파 당근 작은거 부침가루 물 계란 홍고추
파래전,부침, 파래 부침가루
호박전,부침, 자세한 는 본문내용에서 소개 해 드릴게요
치즈김치전,부침, 김치 부침가루 양파 표고버섯 모짜렐라치즈 청량고추 대파 잘게썬것
호박부침개,부침, 호박 반죽 밀가루 물 계란 소금 
김치파전,부침, 익은 김치 대파 양파 부침가루 김치국물
야채부침개,부침, 부추 미나리 애호박 양파 깻잎 청양고추 반죽 부침가루 물
오믈렛,부침, 햄 버섯 애호박 당근 씩 달걀 치즈 토마토 양파 청양고추 아보카도 우유 레몬 식초 설탕 후추 소금 
스팸전,부침, 깡통햄 계란 케찹 식용유 
해물파전,부침, 튀김가루 부침가루 물 새우 오징어 굴 파 
명란바나나전,부침, 명란젓 바나나 쌀부침가루 식용유 
아로니아버섯밀쌈,부침, 표고버섯 느타리버섯 달걀 피망 밀가루 아로니아분말 소금 소금 후추 참기름 식용유 홀그레인머스터드소스 
야채계란말이,부침, 실키란 치커리 당근 김 액젓 마요네즈 감자전분 피자치즈 식용유 
돼지고기육전,부침, 돼지고기 등심 양배추 당근 달걀 밀가루 소금 후추 
팽이버섯전,부침, 팽이버섯 계란 당근 대파 소금
감자채전,부침, 감자 중간크기 소금 
두부새우전,부침, 손두부 새우 부추 달걀 소금 부침유 참기름 씩
감자전,부침, 삶은 감자 식용유 설탕
참치전,부침, 참치캔 달걀 부침가루 대파 청양고추 후추 식용유 
김밥전,부침, 김밥 부침가루 계란 
시나몬핫케익,부침, 박력분 베이킹파우더 달걀 우유 설탕 소금 바닐라향 물 시나몬가루 슈가파우더 올리고당 
굴파전,부침, 쪽파 생굴 양파 당근 해바라기씨오일 반죽 밀가루 물 간장 간장 식초 고춧가루 통깨 쪽파 
옥수수전,부침, 스위트콘 부침가루 물 베이컨 연유
베이컨계란말이,부침, 실키란 베이컨 치커리 마요네즈 
오리슬라이스버섯꼬지,부침, 싸 먹는 오리슬라이스 참타리버섯 대파 계란 밀가루 소금
콜라비전,부침, 콜라비 부침가루 당근 양파 물
오리계란말이,부침, 싸먹는 오리슬라이스 달걀 양파 애호박 당근 대파
배추전,부침, 물 배추 밀가루 계란 소금 
진미채채소전,부침, 진미채 노란 피망 청양고추 당근 쌀튀김가루 부침유 
참치밥전,부침, 찬밥 참치캔 계란 다진 양파 다진 파 통깨 소금 케첩
호박전,부침, 호박 말린새우 밀가루 파프리카 식용유 소금
애호박전,부침, 애호박 달걀 홍고추 풋고추청양고추 부침가루 식용유 소금
게살전,부침, 게살 베이컨 양파 당근 청양고추 마늘 대파 계란 소금 후추 양조간장 다시다 조미료 
감자전,부침, 감자 청양고추 홍고추 쑥갓 소금 식용유 달래간장
감자전,부침, 감자큰것 감자작은것 애호박 당근 소금 부침가루 
매생이전,부침, 매생이 부침가루 물 계란 잣 소금 
호떡,부침, 호떡믹스 미지근한 물 
새우야채전,부침, 새우 애호박 당근 양파 계란 부침가루 후추 소금
굴배추전,부침, 배추잎 쪽파 홍고추 청양고추 굴 부침가루 찬생수 
배추오징어전,부침, 배추 다진 오징어 파프리카 밀가루 소금 
어묵전,부침, 어묵 달걀 파프리카 식용유 소금
연어계란말이,부침, 연어통조림 계란 채소 카레가루
찬밥피자,부침, 찬밥 계란 파프리카 오이고추 양파 스팸 소금 칠리소스
봄동배추전,부침, 봄동 부침가루 물 소금 
깻잎전,부침, 깻잎 돼지고기 계란 밀가루 간장 설탕 다진마늘 다진생강 맛술 후춧가루
매생이달걀말이,부침, 달걀 매생이 포도씨유 볶음 소금 
감자전,부침, 감자 달걀 어린잎채소 마늘장아찌 밀가루 간장 올리고당 소금 매실액 으깬 깨 
허니버터맥나잇,부침, 호떡 달걀 치즈 버터 후추 시럽 
커피전,부침, 인스턴트커피 소시지 해바라기씨 황설탕 밀가루 부침유 
돼지고기배추전,부침, 배추잎 썰은것 돼지고기 다짐육 청양고추 간장 다진마늘 생강즙 맛술 후추 톡톡 부침가루 듬뿍 물 식용유 
계란말이,부침, 계란 팽이버섯 양파 당근 쪽파 소금 포도씨유
가래떡김치부침개,부침, 김치 가래떡 돼지고기 부침가루 김칫국물
도시락,부침, 밥 볶음김치용 배추김치 분홍소세지 식용유 달걀 달걀소세지 부침용 볶음김치 들기름 황설탕 멸치육수 통깨 
옥수수전,부침, 옥수수통조림 풋고추 당근 달걀 빵가루 부침가루 
참치계란말이,부침, 참치캔 계란 표고버섯 쪽파 맛술 소금 부침유 
도토리묵전,부침, 도토리묵 계란 청홍노란 피망 밀가루 부침유 초간장 
동태전,부침, 동태 부침가루 계란 홍고추 쪽파 포도씨유 소금 후추
매생이전,부침, 매생이 당근 새우 부침가루
야채참치전,부침, 계란 파프리카 애호박 참치캔 당근 카레가루 
굴전,부침, 굴 계란 부침가루 식용유 비닐장갑 
두부햄,부침, 두부 스팸 계란 부침가루 파 식용유
굴전,부침, 굵은 생굴 파 양파 당근 청양고추 소금 달걀 부침가루 식용유
오코노미야끼,부침, 부침가루 물 계란 베이컨 숙주 오징어 청양고추 홍고추 양배추 채썬것 가쓰오부시 오꼬노미야끼소스 마요네즈 
김치고추장떡,부침, 청양고추 양파 대파 김치 부침가루 돼지고기 간것 취향껏 고추장
야채참치계란전,부침, 달걀 양파 대파 한뼘 길이 당근 연어통조림 올리브유 천일염 후추 
참치계란말이,부침, 참치 당근 양파 깻잎 계란 식용유 소금 
배추굴전,부침, 알배기배추 굴 청홍고추 부침가루 부침가루 생수 간장 물 식초 
비지전,부침, 비지 부침가루 물 매운고추다진것 식용유 
배추전,부침, 알배추 포기 밀가루 달걀 청홍고추 포도씨유 소금 
배추부침개,부침, 배추잎 밀가루 실고추 식용유 부침가루 물 국간장 간장 고추가루 참기름 통깨 다진파 다진마늘 
옥수수전,부침, 콘 옥수수 튀김가루 물 연유 
굴전,부침, 굴 계란 양파 당근 대파파란 부분 튀김가루 후추 소금 
오징어장떡,부침, 삶은 시래기 반건조 오징어 당근 고추장 튀김가루 식용유 
사과계란말이,부침, 계란 맛살 식용유 검은깨 무순 다시마육수 설탕 소금 후추 
시금치계란말이,부침, 달걀 시금치 파프리카 식용유 소금 
매생이계란말이,부침, 계란 매생이 다진 당근 소금 
메밀무전,부침, 무 메밀가루 계란 물 청양고추 간장 매실청 식초 
소시지부침,부침, 소시지 달걀 파 부침가루 식용유 소금 
달래부침개,부침, 달래 빨간 고추 부침가루 계란 물 식용유 
두부계란말이,부침, 계란 두부 양파 브로콜리 당근 치즈 소금 식용유
양파링참치전,부침, 참치 양파 당근 브로콜리 달걀 부침가루 식용유 
감자부침개,부침, 감자 전분가루 채소파양파당근생략가능 베이컨 소금 
맛살계란말이,부침, 다진 채소 계란 카레혹은 소금 
메밀파래전,부침, 메밀가루 파래 달걀 청양고추 붉은고추 식물성 기름 간장 매실청 레몬즙 
메밀배추전,부침, 백김치 메밀부침가루 소금 쪽파 식용유
연근전,부침, 연근 중간크기 녹차 카레가루 부침유 튀김가루 소금 
느타리버섯전,부침, 느타리버섯 양파 당근 달걀 대파 또는 쪽파 소금 후추 참기름 통깨 마늘 
두부전,부침, 두부 당근 브로콜리 계란 카레 
롤프렌치토스트,부침, 식빵 수제소세지 계란 케찹 맛소금 식용유 
매생이굴전,부침, 매생이 굴 계란 소금 전분 
고구마치즈프렌치토스트,부침, 찐고구마 피클 크래미 달걀 우유 브로콜리 식빵 체다치즈 
토마토치즈계란말이,부침, 계란 토마토 모짜렐라치즈 기름 소금 
굴전,부침, 냉동굴 밀가루 달걀 홍고추 파프리카 꽈리고추 식용유 
오코노미야끼,부침, 양배추 양파 계란 베이컨 숙주 부침가루오코노미야끼파우더 가쯔오브시 마요네즈 우스타소스 
소세지,부침, 소세지 대파 새끼손가락 길이 계란 후추 천일염 올리브유 
느타리버섯전,부침, 느타리버섯 계란 채소 당근 파 옥수수 카레가루 
연어야채전,부침, 연어통조림 당근 양파 두부 달걀 파 부침가루 
파래전,부침, 파래 계란 부침가루 소금 후추 톡톡 식용유 들기름 
꼬막새우전,부침, 꼬막살 새우 계란 양파 당근 청양고추 홍고추 쌀부침가루와 물 기름 소금 
매생이굴전,부침, 매생이 굴 계란 부침가루 물 날밀가루 홍고추 카놀라유 소금 후추가루 
세발나물전,부침, 세발나물 쌀부침가루 계란 당근 홍고추 부침유 
오믈렛,부침, 걀 생크림 야채 치즈 방울토마토 양파 청양고추 식초 설탕 식초 핫소스 소금 
오색꼬지전,부침, 맛살 햄 단무지 대파 참타리버섯 계란 소금
닭고기동그랑땡,부침, 당근 애호박 버섯 양파 가지 다진닭고기 빵가루 계란 소금 후추 생강즙
크래미계란말이,부침, 달걀 크래미 새우젓 참기름 
표고버섯전,부침, 표고버섯 파프리카 양파 달걀 밀가루 식용유 소금
어묵전,부침, 사각어묵 계란 당근 청양고추 슬라이스햄 건크렌베리 밀가루 부침유 
깻잎전,부침, 깻잎 돼지고기다짐육 양파 두부 다진마늘 청양고추 대파 계란 부침가루 식용유 여유있게 후추 맛소금 
느타리버섯전,부침, 느타리버섯 계란 당근 양파 부침가루 식물성기름 넉넉히 소금 
부추꼬막전,부침, 꼬막 잘게 썬 부추 청양고추 달걀 밀가루 듬뿍 식용유 후추 
소시지애호박전,부침, 애호박 분홍소시지 계란 밀가루 소금 부침유 
돼지고기동그랑땡,부침, 돼지고기 다짐육 양파 당근 두부 브로콜리 파프리카 계란 밀가루 소금 후추
쑥갓부추전,부침, 쑥갓 부추 애호박 양파 홍고추 부침가루 찬물 식용유 
계란말이,부침, 달걀 다진파 다진당근 양파 우유 소금 
부추호박전,부침, 애호박 부추 양파 깻잎 부침가루 오징어
해물김치전,부침, 배추김치 해물 부침가루 물 식용유 
김치치즈전,부침, 해물김치전 모짜렐라치즈 
연어야채전,부침, 연어통조림 양파 당근 실파 계란 밀가루 식용유 카레가루
김치전,부침, 들기름 포도씨유 아마씨 가루 김치 
달걀말이,부침,기장 기장 달걀 당근 식용유 마요네즈 간장 소금 와사비 소금 
느타리버섯전,부침,느타리버섯전 느타리버섯 쪽파 계란 새우젓 건새우가루 식용유 
감태파래전,부침, 감태 파래 밀가루 굴 다진 무 식용유 물 
배추전,부침, 배추 잎 밀가루 새우 소금 식용유
배추전,부침, 알배추잎 반죽 부침가루 물 소금
두부야채전,부침, 두부 호박 당근 양파 소금 카레가루 달걀 식용유
두부밥,부침, 두부 밥 들기름 참기름 식용유 파 고춧가루 설탕 진간장 깨 소금
떡국떡오꼬노미야끼,부침, 양배추작은 것 부침가루 물 새우가루 떡국떡 계란 마요네즈 돈까스소스 가쓰오부시 식용유 
브로컬리치즈오믈렛,부침, 계란 우유 슬라이스 치즈 브로컬리 소금 버터 모짜렐라치즈
동그랑땡,부침, 돼지고기 다짐육 후추 소금 맛술 다진마늘 각종야채 두부
새우전,부침, 깐새우 대파 팽이버섯 양파 다진마늘 식용유 반죽 부침가루 종이컵 물 종이컵 
마늘쫑꼬치전,부침, 마늘쫑 계란 밀가루 부침유 소금 
떡갈비산적꼬지,부침, 떡갈비 대파 당근 참타리버섯 계란 밀가루 소금 
시금치계란빵,부침, 시금치 계란 소금 아가베시럽 올리브오일
오징어김치전,부침, 신 김치 오징어 밀가루 물 
치즈감자김치전,부침, 감자 소 김치 에멍딸치즈 청양고추 풋고추 감자 전분 큰술 식용유 
밥전,부침, 찬밥 버섯 양파 당근 호박 계란 올리브오일 소금 카레
메밀전,부침, 메밀가루 물 김치 실파 식욕유 소금 간장 간장 실파 참기름 깨소금 
카레콩나물전,부침, 콩나물 호박 당근 카레가루 굴소스 튀김가루 부침유 소금과 물 씩
모듬전,부침, 돼지고기 다짐육 양파 파 당근 버섯 매운고추 두부 달걀 부침가루 깻잎 고추
모듬전,부침, 돼지고기 오징어다리 숙주나물 쑥갓줄기 당근 양파 표고버섯 떡볶이떡 두부 달걀 
무전,부침, 무 부침가루
굴전,부침, 굴 부침가루 달걀 굵은소금 식용유 
동그랑땡,부침, 돼지고기 두부 당근 쪽파 생강 마늘 후추 소긍
연어동그랑땡,부침, 연어캔 계란 식용유 
동태전,부침, 동태 밀가루 달걀 소금 흰후추 식용유
두부달래전,부침, 두부 달래 계란 소금 식용유
인절미호떡,부침, 인절미 흑설탕 아몬드슬라이스 건크랜베리 식용유
메밀전병,부침, 만두소 메밀 부침가루 컵 만두소 물기뺀두부 꽉짠물기없는김치 다진부추 다진버섯 다진돼지고기 다진숙주 참기름 김치국물 
건자두전,부침, 귤 건자두 튀김가루 부침유 
매생이달걀말이,부침, 달걀 매생이 소금 식용유 
미나리전,부침, 미나리 전분 마른 새우 계란 소금 달걀 밀가루 부침용오일 소금 
메밀배추전,부침, 메밀부침가루 배춧잎 양파 당근 풋고추 대파 소금 기호에 따라 가감 간장 식초 고춧가루 깨소금 후추 
봄동전,부침, 봄동 부침가루 소금 달걀 식용유
부추새우전,부침, 부추 새우 부침가루 식용유
카레참치전,부침, 참치 계란 카레가루 깻잎 당근 양파
버섯야채전,부침, 느타리버섯 맛살 대파 당근 계란 부침가루 소금 후추 
길거리토스트,부침, 식빵 달걀소금 간 양배추 당근 햄 옥수수 버터 케첩 설탕
계란말이,부침, 계란 소긍 설탕 물 
계란말이,부침, 계란 파슬리 당근 소금 기름 
버섯전,부침, 느타리버섯 양파 깻잎 당근 청양고추 계란 오징어 
식빵만두,부침, 식빵 견과류 올리고당 황설탕 
김계란말이,부침, 계란 김 맛술 소금 
해물전,부침, 홍합 새우살 부추 부침가루 달걀 홍고추 소금 
계란말이,부침, 계란 당근 소금 맛술
두부부침,부침, 두부 부추 계란 밀가루 소금 장 간장 깨소금 참기름
견과프렌치토스트,부침, 식빵 우유 계란 흑설탕시나몬파우더 호두 아몬드 건포도 오일 소금 
만두전,부침, 비비고왕교자냉동만두 대파 튀김가루 물 
녹두부침개,부침, 깐녹두 신김치 고사리 숙주 돼지고기 갈은것 쌀 쑥갓 홍고추 대파 다진마늘 참기름 국간장 소금
쪽파계란말이,부침, 계란 쪽파 식용류 맛소금 
두부스테이크,부침, 두부 치즈 당근 계란 땅콩 소금 
씨앗호떡,부침, 식빵 견과류 크게 설탕 올리고당 
감자채땅콩전,부침, 감자 땅콩 카레가루 식용유 
김치전,부침, 김치 부침가루 또는 밀가루 김치의 양파 부추 고춧가루 식용유 적당
스팸호박전,부침, 애호박 스팸 계란 부침가루
감자팬케이크,부침, 감자 당근 양파 체다치즈가루 전분 소금 후추 버터 카레가루 
치즈고구마부꾸미,부침,고 삶은 고구마 찹쌀가루 따뜻한물 백앙금 모짜렐라치즈 식용유 호두 
매생이전,부침, 파프리카 매생이 밀가루 식용유 
새우감자전,부침, 감자 작은 거 생새우 깻잎 대파 부추 청양고추 홍고추 튀김가루 녹말가루 
고추장떡,부침, 부침가루 튀김가루 고추장 부추 당근 새송이버섯 청양고추 
오믈렛,부침, 계란 우유 후추 소금 양파 햄 옥수수
들기름계란후라이,부침, 계란 들기름 대파 송송 국간장 통깨 
김치단호박전,부침, 신김치 단호박 부침가루
계란말이,부침, 고사리나물 달걀 체다치즈 식용유
치즈계란말이,부침, 달걀 맛살 부추 모짜렐라치즈
감자전,부침, 감자 피망 당근 양파 홍고추 감자전분 소금 식용유 
돼지고기양파링전,부침, 다진 돼지고기 양파 대파 맛살 청피망 홍피망 부침유 밀가루 고기 노추소스 굴소스 다진 마늘 올리고당 생강술 양파즙 소금과 후추 씩
감자전,부침, 감자 큰것 새우가루 달걀 소금 콩기름 
돌나물전,부침, 돌나물 부침가루 물
소고기완자전,부침, 소고기 부침가루 감자전분가루 
오징어김치전,부침, 오징어 김치 들기름 부침가루 물 
김치부침개,부침,바삭김치전 밀가루 부침가루 종이컵 튀김가루 잘익은 김치 김치국물 얼음물시원한물 소금 살짝 식용유 간장소스 간장 식초 물 설탕 
무전,부침, 무 밀가루 달걀 새우살 소금 콩기름 파슬리 
오징어부추전,부침, 오징어 부추 부침가루 물 계란 간장 파 마늘 고추가루 참기름 깨소금
햄두부김치,부침, 김치 두부 스팸 들기름 
오징어파전,부침, 오징어 다리 쪽파 팽이버섯 청양고추 부침가루 튀김가루 달걀 
고구마전,부침, 고구마 부침가루
계란후라이,부침, 계란 식용유 전자렌지용그릇 
참치깻잎전,부침, 깻잎 참치캔 당근 양파 청양고추 계란 밀가루
마끼,부침, 식빵 달걀노른자 양파 당근 맛살 소금 후추 사과 소스 마요네즈 소주잔 유자소스 허브가루 달걀물 달걀 우유 버터 소금 설탕 밀가루 
김치전,부침, 김치 오징어 청양고추 부침가루 튀김가루 김치국물 물 
야채치즈전,부침, 브로콜리 피망 햄 에멘탈체다 믹스치즈가루 부침가루 계란 소금 후추 마늘가루 
해물파전,부침,반죽 부침가루 오징어 굴 쪽파 양파 청양고추 홍고추 계란 간장 파 청양고추 다진마늘 진간장 식초 참기름 깨소금 고춧가루
새우부추전,부침, 부추 당근 부침가루 튀김가루 새우 양파 청양고추 간장 식초 끓여서 식힌물 설탕 
부추전,부침, 부추 밀가루 소금 홍고추 식용유
콩나물전,부침, 콩나물 식용유 부침가루 물 계란
계란말이,부침, 계란 김밥용 김 김밥용 햄 김밥용 맛살 김밥용 우엉 김밥용 단무지 사각 포두부 계란 지단 부추 매운 작은 홍고추 
김치전,부침, 김장김치 대파 양파 청양고추 홍고추 부침가루 밀가루 올리브유 물 
계란말이,부침, 계란 간고기볶은것 식용유 설탕 소금 맛간장
참치계란말이,부침, 계란 슬라이스치즈 청경채 참치캔 대파 소금 
매생이계란말이,부침, 매생이 계란 땡초 양파 소금 후추
파전,부침, 대파 오징어 양파 청양고추 계란 부침가루 물
참치계란전,부침, 참치 한 캔 계란 파 당근 소금 
꼬막봄나물전,부침, 냉이 달래 쑥 꼬막 부침가루 계란 물 청양고추 올리자이아포도씨유
시금치계란말이,부침, 꼬꼬란 계란 시금치 슬라이스 햄 소금 
어묵치즈계란말이,부침, 계란 슬라이스치즈 깻잎 양파 대파 소금 후추 톡 올리브유 
달래전,부침, 달래 고기 울금가루 튀김가루 부침가루 물 홍고추 
햄김밥,부침, 밥 한공기 계란 김밥 김 다시마 식초 소금 검은깨 마요네즈
오징어냉이전,부침, 오징어 냉이 양파 당근 풋고추 튀김유 기름 
하트맛살전,부침, 맛살 꼬치용꽂이 계란 올리브유
돌미나리계란말이,부침, 달걀 슬라이스햄 돌미나리 소금 
계란말이,부침, 계란 당근 양파 대파 소금 식용유
새송이버섯호박전,부침, 호박 새송이버섯 달걀 소금
녹두전,부침, 녹두또는 깐녹두 불린녹두 쌀가루 다진돼지고기 김치 고사리 숙주 홍고추 풋고추 소금 식용유 돼지고기 다진파 다진마늘 소금 후추가루 
딸기핫케이크,부침, 핫케이크가루 딸기 생크림 달걀 우유 
감자전,부침, 감자 식용유 소금 장 간장 고춧가루 참기름 깨 물엿 
봄동전,부침, 봄동 부침가루 물 계란 장 간장 식초 깨 고춧가루 
시금치계란말이,부침, 계란 시금치 당근 소금
고구마찹쌀전,부침, 고구마 중간크기 찹쌀 종이컵 설탕 소금 아몬드슬라이스 
오꼬노미야끼,부침,부침가루 양배추 파 달걀 마요네즈 돈카츠소스 가쓰오부시 부침가루 건새우 오징어 물 요리유
시금치달걀말이,부침, 계란 우유 소금
떡국떡유채나물전,부침, 유채나물 떡국떡 당근 계란 튀김가루 부침유 물
달래두부전,부침, 두부 달래 계란 소금 장 간장 식초 깨 
야채느타리버섯전,부침, 느타리버섯 당근 양파 계란 대파 후추 톡톡 소금 
새우전,부침, 칵테일새우 당근 양파 계란 소금
치즈계란말이,부침, 계란 파 허브다른 채소 모짜렐라치즈 맛술 소금 후추 
감자전,부침, 감자 기름 케
카레양파전,부침, 카레가루 두부 다진 마늘 다진 호박 다진 대파 다진 파프리카 연어 밀가루 계란 
소세지,부침, 분홍소세지 소금 
부추호박김치전,부침, 부추 호박 김치 부침가루 식용유 올리브오일 긴장 식초
오믈렛,부침, 더건강한햄그릴후랑크 계란 마늘 양파 빨간피망 시금치 토마토 올리브오일 소금 후추 
고구마찹쌀전,부침, 베니하루카 고구마 마른다시마 조각 물 시판용 찹쌀가루 설탕 호박씨 카놀라유 
쑥봄동전,부침,봄동 쑥전 봄동 삶은 쑥 밀가루 부침가루 다시마 육수 계란 참치액 소금 작은술 후추 설탕 큰술 카놀라유 
오이사라드,부침, 오이 양파 간장 레몬 설탕 참기름 깨소금 소금
감자전,부침, 감자 물 부침가루 소금 
꼬막전,부침, 꼬막살 팽이버섯 당근 참나물 계란 소금 
육전,부침, 소고기 부침가루 달걀 올리브유 소금 후추 
곶감핫케이크,부침, 핫케이크가루 곶감 달걀 우유 
시금치계란말이,부침, 계란 베비시금치 소금 간장 설탕 식용유
계란말이,부침, 계란 당근 대파 햄 소금
감자부추전,부침, 감자 양파 부추 청양고추 
단호박팬케이크,부침, 단호박 계란 버터 소금 부침유 
전병,부침, 미나리 파프리카 팽이버섯 부침가루 물 
야채계란말이,부침, 달걀 당근 파 부침기름 소금 
고구마찹쌀전,부침, 고구마 찹쌀가루 사과 꿀 식용유
야채참치전,부침, 참치캔 작은거 소금 후추 달걀 파프리카 양파 버섯 당근 다진대파
만두피호떡,부침, 호떡꿀믹스 만두피 식용유
고구마치즈전,부침, 고구마 치즈 밀가루 물 식용유
참치계란말이,부침, 계란 참치캔 당근 양파 
김치전,부침, 묵은김치 고춧가루 오징어 부침가루
봄동카레전,부침, 봄동 홍고추 청고추 부침가루 카레 물 날부침가루 카놀라유 간장 간장 물 식초 통깨 고추가루 
핫케이크,부침, 핫케이크가루 우유 물 시럽 딸기 버터 치즈
달래연어전,부침,연어캔 달래 계란 부침가루 소금 달래초간장 멸치다시마 끓인물 고추가루 다진달래 참기름 통깨 식초 
돈까스샌드위치,부침, 식빵 냉동 돈까스 계란 스테이크소스 소금 파 
새송이버섯전,부침, 새송이버섯 두부 달걀 파슬리가루 소금 후추 
황태파전,부침, 황태 대파 양파 밀가루 
치즈김치부침개,부침, 김치 양파 부침가루 물 피자치즈가루 연두 김치국물 
울금전병쌈,부침, 울금가루 부침가루 튀김가루 물 전병속 봄나물 
양파밥전,부침,햇반큰것 햇반작은것 양파 큰것 양파 작은것 파프리카 빨간색 파프리카 노란색 어린잎채소 홍초 계란 찹쌀가루 마가린 파슬리가루
고구마김치전,부침,고구마 배추김치 부침가루 물 식용유
계란말이,부침, 계란 참치 당근 파
갈릭햄버거,부침,풋마늘 스팸 계란 전분가루 후추 모닝빵 마요네즈 씨겨자 양상추 
스팸계란말이,부침, 계란 저염 스팸 파 맛소금 마요네즈 파마산치즈가루 
만두전,부침,군만두 계란 소금 후추 식용유
부추오꼬노미야끼,부침, 마 부침가루 부추 숙주 빨강파프리카 양배추 칵테일새우 오징어 달걀 현미가루 생수 식용꽃 소금 후추 맛술청주 토핑 가쓰오부시 돈까스소스 마요네즈 파슬리가루
김치빈대떡,부침,묵은김치 팽이버섯 밀가루 메밀가루 소금 식용유
동그랑땡,부침, 다진돼지고기 두부 양파 당근 부추 달걀 미림 소금 후추 조림 간장 매실액 올리고당 
두부닭가슴살너겟,부침,닭가슴살 두부 양파 파프리카 브로콜리 파마산치즈가루 빵가루 튀김가루 달걀 후추 소금
달래두부부침,부침, 두부 달래 달걀 밀가루 소금
깻잎전,부침,두부 돼지고기다짐육 계란 대파 다진마늘 양파 당근 소금 후추 식용유
봄나물전,부침, 쑥 부추 미나리 청홍고추 식용유 반죽물 밀가루 감자전분 들깨가루 표고가루다시마가루 소금후추 씩 찬물 
옥수수부침개,부침, 캔옥수수 밀가루 베이킹파우더 녹인버터 차가운 우유 계란 소금 후추 총총썬 파 사워크림 또는 크림치즈도 훈제연어 딜 허브 
감자전말이,부침,감자 김치 햄 부추 밥 모짜렐라 체다치즈
버섯치즈전,부침, 달걀 버섯 당근 양파 파 모짜렐라치즈 소금 
두부부침,부침, 두부 카레가루 밀가루 계란 간장 파 통깨 고명 파
양파김치전,부침, 김치 양파 부침가루 멸치액젓 김칫국물 파 
사워크림팬케이크,부침, 우리 밀 유기농 설탕 베이킹 파우더 베이킹 소다 소금 우유 사워크림 계란 작은것 버터 녹인것 
매생이계란말이,부침, 계란 매생이 멸치액젓 새우젓 기름 
김밥,부침, 얼린 김밥 달걀 치즈 버터 소금 당근 파 
감자전,부침, 밀가루 전분 감자 다시다 소금 간장소스 간장 고추가루 파 통깨 참기름
계란피자,부침, 계란 피자치즈 햄 양파 옥수수콘 파프리카 양송이버섯 토마토소스
쑥전,부침,봄동선김치 봄동 멸치액젓 고춧가루 깨소금 참기름 제피가루 마늘 가자미구이 가자미 방풍나물 방풍나물 간장 깨소금 참기름 검은콩 청국장찌개 감자 양파 쇠고기 청국장 멸치육수 된장 대파 마늘 쑥 전 쑥 밀가루 달걀 간장 멸치육수 콩기름 
쪽파계란지단,부침, 쪽파 계란 후추 톡톡 소금 
파래전,부침,파래 부침가루 물 식용유
달걀말이,부침,달걀 소금 꿀 카놀라유 등
팬케이크,부침, 밀가루 베이킹파우더 소금 설탕 우유 들깨가루 물 반죽에 넣을식용유 팬에 바를식용유 바닐라익스트랙 
잡채계란말이,부침, 남은잡채 계란 김밥김 맛소금
애호박전,부침,애호박계란밀가루부추홍고추 애호박 계란 밀가루 청고추 홍고추 
미나리전,부침,곱게 채썬 양배추 미나리 양파 청양고추 부침가루 차가운 생수 식용유
미나리전,부침, 미나리 당근 양파 조개살 부침가루 계란 물 
감자전,부침, 감자 쑥잎 찹쌀가루 물 감자전분 소금 
계란말이,부침,계란당근들깻잎청양고추 계란 들 깻잎 당근 청양고추 밀가루다진마늘소금기름케 밀가루 다진마늘 가는 소금 한꼬집 기름 케 
해물파전,부침, 쪽파 오징어 바지락살 넉넉히 계란 부침가루
감자두부전,부침, 감자 두부 부침가루 
