CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
조청,절임, 엿기름 찹쌀 물
오이소박이,절임, 오이 부추 고춧가루 까나리액젖 마늘 생강 양파 천일염 설탕 
두릅장아찌,절임,두릅 간장물 간장 설탕 식초 물
오이소박이,절임, 오이 부추 쪽파 줌 양파 파프리카 삼색 천일염 고춧가루 매실청 참치액 다진마늘 생강가루 연근가루 소금 
돌나물물김치,절임, 돌나물 달래 무 당근 찹쌀가루 물 고춧가루 마늘 가루 소금 
알타리김치,절임,알타리무 천일염 밥 멸치 다시마 끓인물 고추가루 마늘 생강 작은거 양파 새우젓 매실청 다시마 끓인물 멸치액젓 멸치
딸기청,절임, 딸기 설탕 꿀이나 올리고당
오이피클,절임, 식초 월계수잎 피클스파이스 설탕 소금 오이 양파
콩나물장아찌,절임, 콩나물 콩나물삶은물다시육수 맛간장 매실청 식초 양파 홍고추 양조간장으로 간장물을 만들때 다시물 양조간장 설탕 식초 
청경채김치,절임, 청경채 풋마늘 대파 액젓 매실 설탕 고춧가루 다진마늘 
명이나물장아찌,절임, 명이나물 간장 다시물 매실청 식초 사과말랭이 
레몬청,절임, 레몬 꿀 설탕 베이킹소다 소금
나박김치,절임, 배추 무 배 마늘 파 소금 고추가루 원하는만큼 인공감미료 원하는만큼 생강가루 밀가루풀 밀가루 물 
차요테장아찌,절임, 차요테 차요테무침 고추가루 간장 설탕 매실청 통깨 다진파 차요테장아찌 비율 간장 식초 설탕 
파프리카피클,절임, 초록 파프리카 노랑 파프리카 빨강 파프리카 양파 작은거 피클비율 물 식초 설탕 소금 
오이소박이,절임,오이 부추 고춧가루 멸치액젓 소금 설탕 마늘 생강 통깨 굵은소금 물 
파인애플식초,절임, 파인애플 식초 설탕 
마늘장아찌,절임,통마늘 간장 식초 설탕 물 
당귀장아찌,절임, 당귀 물 간장 매실 원액 식초 설탕 
딸기청,절임, 딸기 설탕
오이김치,절임,오이 부추 무 당근 류
두릅고추장장아찌,절임, 두릅 고추장 적당 쌀엿 적당 마늘 굵은소금 
깍두기,절임,무 쪽파 굵은소금 고춧가루 까나리액젓 멸치액젓 양파 홍고추 
열무김치,절임,열무 천일염 굵은소금 절여진 열무 양파 홍고추 마늘 생강 멸치 다시마 끓인물 밥 멸치액젓 고추가루 매실청 
오이소박이,절임,오이 부추 다시마 육수 굵은소금 다진마늘 
바나나식초,절임, 바나나 흑설탕 식초 
피클,절임, 무 파프리카 오이 양배추 당근 피클물 설탕 식초 물 월계수잎 소금 피클링스파이스 
방풍나물장아찌,절임, 방풍나물 다시육수 맛간장 식초매실청 
깍두기,절임, 무 고춧가루 마늘 설탕 생강 까나리액젓 천일염 쪽파 찹쌀풀쑤기 찹쌀가루 물 
두릅장아찌,절임, 참두릅 물 양조간장 설탕 식초 
오이지,절임, 오이 소금 물
마늘쫑장아찌,절임, 마늘쫑 마늘쫑 초고추장맨고추장도외요 고추가루 긁은소금 설탕 올리고당 맛간장 액젓 천연가루 통깨 맛술 전국민에 비법 
버섯장아찌,절임, 새송이버섯 팽이버섯 통마늘 청양고추 장 다시마 물 진간장 사이다 청주 
레몬청,절임, 레몬 설탕 
마늘쫑장아찌,절임, 마늘쫑 물 간장 식초 매실원액 설탕
단무지,절임, 왜무 원하는만큼 절임소금 절임물 비율 물 식초 설탕 
간장깻잎장아찌,절임, 깻잎 양파 굵게 다진것 당근 작게 채썬것 청양고추 깻잎장아찌 간장 간장 매실액 맛술 올리고당 다진마늘 고추가루 참기름 후추 통깨 소금 
곰취장아찌,절임, 곰취 간장 매실청 피클용 식초 소수 물 작은 건고추 월계수잎 피클링 스파이스 
열무김치,절임, 열무 얼갈이 고춧가루 천일염 찹쌀풀 마늘 까나리액젓 생강 쪽파 설탕 
곰취장아찌,절임, 곰취 진간장 물 매실청 설탕 청주 소주 사과식초 
양파장아찌,절임,양파 중 청량고추 물 설탕 식초 통후추 몇알 간장
오미자청,절임, 말린오미자 오미자차 생수 오미자 꿀 설탕시럽으로 당 조절
무말랭이장아찌,절임,무말랭이 고춧잎 말린것 찹쌀가루 엿기름가루 고운고춧가루 마늘 실파 생강 통깨 소금 조청 멸치젓 
오이소박이김치,절임, 오이 소금 부추 당근 고춧가루 다진 마늘 매실청 소금 
봄나물장아찌,절임,머위 오가피순 양파 사과 다시마 양배추 멸치 감초 맛간장 간장 물 감식초
된장,절임, 메주가루 천일염 다시마 넉넉하게 비닐팩 
딸기청,절임, 딸기 설탕 
오이피클,절임, 오이 물 소금 파인애플식초 피클링스파이스 
피클,절임, 오이 붉은 파프리카 아삭이 오이고추 피클물 물 식초 설탕 천일염 레몬즙 피클링 스파이스 마늘 말린 생강 
오이피클,절임, 오이 양배추 당근 피클물 식초 설탕 물 피클링스파이스 
장아찌,절임, 쏨뱅이 고추장 매실 맛술 올리브오일 통깨 참기름
마늘장아찌,절임, 통마늘 양조간장 매실식초 설탕 생수 
꿀자몽,절임, 자몽 꿀 베이킹소다
산마늘쪽파김치,절임, 산마늘 쪽파 멸치액젓 찹쌀풀 고춧가루 다진마늘 생강즙 매실청 
취나물장아찌,절임, 취나물 양조간장 설탕 매실식초 생수 
청포도피클,절임, 청포도 물 식초 흰설탕 피클링스파이스 소금 
삼색샌드위치,절임, 오이 당근 계란 샌드위치스프레드 식빵 
오징어젓,절임, 오징어 무 오이 소금 마늘 고추가루
다시마장아찌,절임, 다시마 장아찌육수와 양파 건다시마 무 대파 멸치 건표고 진간장 설탕 사과식초 
양파장아찌,절임,양파 모둠 장아찌 만들기 양파 오이 노랑 파프리카 빨간 파프리카 오이 청양고추 간장 기준 간장 설탕 생수 식초 대추 감초 월계수 청양고추 마늘 
오이고추소박이,절임, 오이고추 부추 무 새우젓 멸치액젓 매실청 다진마늘 고추가루 생강 통깨
두릅장아찌,절임, 두릅 간장 북어 머리육수 국간장 매실액설탕 식초 매실주 
즉석양파장아찌,절임, 양파 식초 당근 레몬 레몬간장 설탕 물
매실청,절임, 매실 원하는만큼 흰설탕또는 흑설탕 매실과동량
곰취나물장아찌,절임,곰취나물 장아찌 만들기 곰취나물 진간장 설탕 식초 물 사과 대추 다시마
열무얼갈이물김치,절임, 열무 단배추 홍고추 통마늘 사과 밀가루 물김치 밀가루풀 생수 고추가루 천연가루마트용도 좋아요 까나리액젓 설탕 굵은소금 
레몬청,절임, 레몬 자몽 설탕 세척용 베이킹소다 굵은 소금 
열무김치,절임, 열무 얼갈이 천일염 쪽파 양파 찹쌀풀 찹쌀가루 물 열무김치 소스 고춧가루 까나리액젓 마늘 생강 설탕 
마늘쫑장아찌,절임,마늘쫑장아찌 마늘쫑 진간장 설탕 식초 물 대추 다시마 청양고추 
오이깍두기,절임,오이 굵은소금 한줌 굵은 소금 물 고춧가루 멸치액젓 소금 찹쌀풀 설탕 마늘 생강 파
쌈무,절임,무 물 식초 설탕 소금 강황가루 
명이나물장아찌,절임, 산마늘 물 양조간장 양조식초 매실 원액 설탕 
배추김치,절임,배추막김치 쪽파 양파 마늘 은 모두 계량스푼기준 까나리액젓 고춧가루 새우젓 크게 매실청 소금 설탕 생강 배추절임 소금 배추 물 찰밀가루풀쑤기 밀가루 물 
오이피클,절임,오이피클 오이 분량 물 설탕 식초 소금 월계수잎 피클링스파이스 분량 설탕 식초 소금 월계수잎 피클링스파이스 
깻잎김치,절임, 깻잎 양파 고춧가루 멸치액젓 간장 다진마늘 설탕 물 깨 
열무김치,절임,열무얼갈이배추무홍고추양파사과쌀밥마늘생강대파새우젓멸치액젓당근 열무 얼갈이배추 무 쌀밥 마늘 실파 양파 사과 당근 청양홍고추 새우젓멸치액젓마늘생강굵은소금고춧가루 새우젓 멸치액젓 마늘 생강 고추가루 굵은소금 
물김치,절임,물김치 무 당근 배추잎 양파 홍고추 소금 술 뉴슈가 마늘 생강 쪽파 찰 밀가루 풀 물 밀가루 
두릅장아찌,절임,간장두릅장아찌 꾸덕꾸덕말린 두릅 양조간장 식초 매실 식초 물 고추장두릅장아찌 꾸덕꾸덕말린 두릅 고추장 물엿 
오이피클,절임,오이 청양고추 물 식초 황설탕 
파김치,절임, 파 마늘 생강 고추가루 멸치액젓 밀가루 소금
오이소박이김치,절임, 오이 당근 매실청 멸치액젓 참깨 양파 부추 오아소금 고춧가루
쌈무,절임, 무 오렌지 쌈무절임 소금 설탕 맛술 쌈무 물 식초 설탕 굵은소금 연 와사비 
오이지,절임, 오이지오이 물 소금천일염굵은소금 설탕 
간장피클,절임, 양파 여자 주먹만한거 무 오이 샐러리 간장 식초 설탕 물 계량컵
오이간장절임,절임,오이 간장 올리고당 마늘 후추 물
방울토마토마리네이드,절임, 방울토마토 양파 사과식초혹은 발사믹식초 레몬즙 올리브유 설탕 꿀혹은 올리고당 소금 후춧가루 
두릅장아찌,절임, 두릅 달임장 간장 물 식초 설탕 매실액 
오이소박이물김치,절임, 오이 부추 당근 절일때 굵은소금 굵은소금 다진 마늘 고춧가루 매실 
부추양파초절임,절임, 부추 양파 장아찌간장소스 장아찌간장베이스 생수 와사비 
무깍두기,절임,무깍두기 무 부추 마늘 생강 고춧가루 새우젓 매실청 설탕 무절이기 소금 뉴슈가 찹쌀풀 찹쌀가루 물 
깻잎장아찌,절임, 바라깻잎 어치 간장 물 매실액 통마늘 
쪽파장아찌,절임,쪽파 쪽파 밑동부분 정도 절임물 물 간장 식초 설탕 다시마 
나박물김치,절임, 얼갈이속 무 마늘 생강슬라이스 쪽파 천일염 고춧가루 생수 배 양파 준비물다시팩면보 
마늘짱아찌,절임, 통후추 슬라이스레몬 물 소금 맛간장 설탕 올리고당 맛술 식초 레몬즙 천연가루 
양파장아찌,절임,햇양파 청양고추 간장 물 식초 설탕 통후추 월계수잎 
야채피클,절임, 오이 콜라비 당근 노랑파프리카 양파 청고추 소스 기본비율 물 현미식초 올리고당 볶은 소금 피클링스파이스 마른홍고추 
깍두기,절임,무 고추가루 까나리액젓 굵은소금 매실진액 양파 배 다진마늘 다진생강 새우젓 요구르트 설탕 찹쌀풀 찹쌀가루 물 물 
배추김치,절임,열무배추김치 열무 배추 고춧가루 매실청 설탕 새우젓 까나리액젓 마늘 생강 홍고추 부추 양파 배추열무절임 소금 풀쑤기 강력분 물 
오이소박이,절임,기본 오이 당근 부추 소금 오이소박이 고춧가루 멸치액젓 다진마늘 깨 올리고당 매실액 
열무김치,절임, 열무 대파 멸치액젓 고춧가루 다진마늘 새우젓 매실 설탕 은고추 
와송,절임,와송 황설탕
곰취장아찌,절임,간장 물 매실청 식초
가시오가피순장아찌,절임,가시오가피순 간장 식초 매실청 물
양파장아찌,절임, 양파 물 양조간장 양조식초 매실원액 
파인애플식초,절임, 파인애플 식초 설탕 
오이소박이,절임,오이 천일염 부추 양파 고추가루 멸치액젓 매실 다진 마늘 
콜라비피클,절임,콜라비 당근 식초 물 설탕 소금 월계수잎 통후추 
딸기청,절임, 딸기 약 소중 사이즈 설탕 병 유리병 중 사이즈
열무김치,절임,열무김치 열무 얼갈이 홍고추 양파 마늘 고추가루 생강가루 매실청 찹쌀풀 쪽파 멸치액젓 열무물김치 열무 얼갈이 홍고추 양파 마늘 고추가루 생강가루 매실청 찹쌀풀 쪽파 멸치액젓 생수 
양파장아찌,절임, 양파 청양고추 청색 청양고추 홍색 간장소스 양조간장 매실식초 생수 흰설탕 준비물 유리병 
쪽파김치,절임,쪽파김치 쪽파 까나리액젓 고춧가루 매실 사과 마늘 새우젓 설탕 통깨 찹쌀풀쑤기 생수 찹쌀가루 
배추김치,절임,배추김치 배추 양파 사과 홍고추 부추 크게 당근 만들기 큰 술 고춧가루 매실청 새우젓 까나리액젓 마늘 생강 절일 때 컵 기준 생수 천일염 찹쌀 풀 쑤기 컵 기준 생수 찹쌀가루 
곰취장아찌,절임, 곰취 간장 채소육수 식초 매실청 
열무김치,절임, 열무 소금 물 부추 양파 작은것 홍고추 다진마늘 생강즙 고추가루 멸치액젓 매실청 배즙 사과즙 밀가루풀 물 밀가루 
오이지장아찌,절임, 오이 소금 설탕 소주 식초 깨소금 
오이지,절임, 오이지용 백오이 굵은 소금 물 
고들빼기김치,절임,고들빼기김치 고들빼기 소금 물 고들빼기잠길정도 만들기 당근 부추 양파 고춧가루 마늘 매실청 설탕 까나리액젓 통깨 찹쌀풀 쑤기 찹쌀가루 생수 
오이소박이,절임,백오이 부추 양파 당근 장 고춧가루 마늘 멸치액젓 새우젓 설탕 깨소금
바나나식초,절임, 바나나 중간크기 식초 올리고당 
양배추김치,절임, 양배추 쪽파 몇가닥 당근 새우젓 설탕 다진마늘 고추가루 깨소금 
쏙장,절임, 쏙 표고 배 양파 생강 마늘 청양고추 청양홍고추 간장 물 설탕 맛술 매실 
총각무김치,절임,알타리무 쪽파 작은거 양파 찹쌀풀 새우젓 까나리액젓 마늘 고춧가루 매실청
통마늘장아찌,절임, 마늘 물 식초 천일염 마늘삭힌물 물 국간장 진간장 다시마육수 설탕 식초 청주 
배추막김치,절임, 배추 액젓 고춧가루 매실 설탕 다진 마늘 대파 새우젓 
고추장마늘쫑장아찌,절임, 마늘쫑 소금 소스 고추장 물엿 
오이피클,절임,오이 물 소주 식초 흰설탕 소금 월계수잎 피클링스파이스 오이씻을 때 약 소금을 추가사용
오이장아찌,절임,오이장아찌 오이 한접 진간장 식초 생수 설탕 부 대추 마늘 땡초 양파 더덕 
오이물김치,절임, 오이 빨강파프리카 부추 청양고추 배 양파 다진마늘 찬밥 새우젓 액젓 매실청 생수 생강 굵은소금 김칫국물 빨강파프리카 배 양파 다진마늘 찬밥 새우젓 액젓 매실청 생수 다시마 
오이장아찌,절임, 오이 물 소금 월계수잎 
과일청,절임, 산딸기 설탕 준비물 유리병 
열무김치,절임, 열무 얼갈이배추 실파 고춧가루 매실액 양파 배즙 또는 배갈아만든캔음료 찹쌀풀 탄산수 굵은소금 까나리액젓 다진마늘 다진생강 빨간고추 
마늘장아찌,절임, 햇마늘 물 양조식초 간장 설탕 소금 청주 
매실청,절임, 매실 설탕 
복분자청,절임, 담으세요 복분자 설탕 
깻잎김치,절임, 깻잎 당근 양파 대파 간장 물 설탕 고추가루 액젓 마늘 
얼갈이겉절이,절임,얼갈이 큰 것 절임용 굵은소금 물 양파 작은 것 부추 썬 것 까나리액젓 매실액 대파 홍고추 다진마늘 생강가루 설탕 소금 고추가루 찹쌀풀 찹쌀가루 물 
즉석장아찌,절임, 차요테 간장 물 식초 설탕
열무김치,절임,열무김치 열무 단배추 굵은소금 장 열무물김치 열무 멸치육수 물풀 굵은소금 청양초 붉은 고추 양파 밀가루 마늘 
양파장아찌,절임, 양파 청양고추 홍고추 유리용기 간장 설탕 식초 물 
배추김치,절임, 알배추 천일염 찹쌀풀 쑤기 찹쌀가루 물 김치속 고춧가루 찹쌀풀 다진마늘 다진생강 새우젓 설탕 까나리액젓 쪽파 대파 
청양고추장아찌,절임, 청양고추 소독한 유리병 절임물 물 백설탕 식초 간장 굵은소금 소주 
타코와사비,절임, 산낙지 양파 청양고추 소스 밥숟가락 기준 국시장국시판 메밀소바용 물 매실액 생 와사비 
오이소박이,절임, 오이 부추 고추가루 양파 멸치액젓 
오이지,절임, 오이 소금 물 오이잠길정도
토마토장아찌,절임, 토마토 설탕 조선간장 청주 식초 물 굵은소금 
열무김치,절임,열무김치 열무 소금 물 열무김치 만들기 고춧가추 까나리액젓 마늘 홍고추 양파 사과 쪽파 생강 통깨 설탕 풀쑤기 찹쌀가루 물 
오이간장짱아찌,절임, 양파 오이 양배추 무 간장 간장 설탕 식초 물 
오이지,절임, 오이 소금 설탕 식초 
오디청,절임, 오디 설탕
매실장아찌,절임,물러지지 않게 장아찌 담그는 법 매실 설탕 소금 매실 효소 담그는 법 매실 설탕 비율은정도
양파장아찌,절임, 양파 콜라비 청양고추 레몬 재움장 물 맛간장 설탕 소금 식초 
마늘장아찌,절임,마늘장아찌 소금 식초 뉴슈가 물 나머지분량은마늘이잠길정도 마늘 마늘장아찌 설탕 진간장 
오디,절임,오디설탕병우유 오디 설탕 꿀병 우유 
양파피클,절임, 양파 월계수잎 피클링스파이스 양조식초 물 설탕 소금 
양배추물김치,절임,양배추 절이기 양배추 소금 물 양배추 물김치 만들기 양배추 양파 쪽파 마늘 생강 설탕 뉴슈가 소금 청양고추 홍고추 풀쑤기 밀가루강력분 물 
오이지,절임, 오이지용 오이 식초 설탕 굵은소금 
복분자청,절임,복분자청 만들기 복분자 잡꿀 병에가득 블랙커런트청 만들기 블랙커런트 아카시아꿀 병에가득
매실장아찌,절임, 매실 설탕 
표고버섯전복장,절임, 전복 마늘쫑 마늘 생강 파 청양홍고추청고추 표고버섯 쌀뜸물 간장 설탕 맛술 매실청 
굴비장,절임, 참굴비 저림장 맛간장 물 굵은소금 통후추 다진마늘 천연가루 
통마늘장아찌,절임, 장아찌 통마늘 생수 식초 설탕 천일염소금 
오이피클,절임, 오이 무 피클링스파이스 소금 추가 계피스틱 월계수잎 페페론치노 물 설탕 식초 
파프리카양파피클,절임, 삼색파프리카 양파 소금 사이다 식초 피클링스파이스
토마토김치,절임,필수 토마토 무 부추 양파 소금 고춧가루 설탕 까나리액젓 다진 마늘 식초 참깨 
양배추백김치,절임,필수 양배추 채 썬 청양고추 채 썬 홍고추 채 썬 당근 채 썬 쪽파 소금물 굵은 소금 물 찹쌀풀 찹쌀풀 물 소금 백김치 국물 간 양파 설탕 다진 마늘 다진 생강 새우젓 
오이소박이,절임,필수 오이 굵은 소금 오이절임물 굵은 소금 물 김치 속 길이로 썬 부추 채 썬 양파 설탕 고춧가루 새우젓 액젓 다진 마늘 다진 생강 소금물 굵은 소금 물 
레몬청,절임, 레몬 설탕 꿀 굵은소금 베이킹소다 
자몽청,절임, 자몽 설탕
쪽파김치,절임, 쪽파 고추가루 멸치액젓 설탕 다진마늘 매실청 깨 밀가루풀 밀가루 물 
오이소박이,절임,오이 절일 때 소금 오이소박이 만들기 고춧가루 까나리액젓 마늘 양파 매실청 홍고추 부추 당근 생강 통깨 소금 
열무김치,절임, 열무 부추 양파 고추 찹쌀가루 고춧가루 마늘 소금 매실액 생강 
채소장아찌,절임, 햇양파 오이 당근 아삭이고추 양배추 적당한크기의뚜껑있는유리병 간장물 물 간장 매실액기스 설탕 식초 통후추 취향껏
매실청,절임, 매실 황설탕 
간장게장,절임, 게 간장 소주 양파 파 홍고추 청고추 생강 설탕 마늘 게 간장 소주 양파 파 마늘 생강 레몬 설탕
깻잎김치,절임, 깻잎 당근 파 피쉬소스 물 고춧가루 올리고당 마늘 통깨
마늘장아찌,절임, 통마늘 간장 설탕 식초 소주 
파인애플식초,절임, 파인애플 황설탕 식초 
동치미,절임, 무 굵은소금 뉴슈가 절인고추 썬마늘 다진마늘 대파 생수 
배추겉절이,절임, 배추 무 쪽파 부추 까나리액젓 고춧가루 더 찹쌀풀 넉넉하게 다진마늘 설탕 다진생강 소금 배추절일때 천일염 찹쌀풀 찹쌀가루 더 물 
양배추김치,절임,양배추김치 양배추 고추가루 마늘 홍고추 청양고추 생강 설탕 새우젓 까나리액젓 매실액 쪽파 양파 풀쑤기 밀가루 물 머그컵 양배추 절이기 소금 물 한 컵
양파비트피클,절임, 비트 양파 청양초 비율 물 설탕 식초 
과일청,절임, 붉은복분자 블루베리 레몬 설탕 열탕소독가능한유리병
방울토마토피클,절임, 방울토마토 물 식초 설탕 소금 피클링스파이스 
피클,절임,필수 오이 무 적채 선택 청양고추 통후추 배합초 소금 설탕 식초 물 
오이피클,절임, 오이 설탕 매실식초 물 소금 월계수잎 통후추 준비물 플라스틱통이나 유리병 
어란,절임, 대구곤이 어란 소금 설탕 올리고당 천연가루 맛술 후추 다진마늘 고추가루 
당귀장아찌,절임, 당귀 대보간장 전통고추장
복분자청,절임, 복분자 설탕 
양파장아찌,절임, 양파 고추 오이 양배추 간장 소주 식초 설탕 물 
양파피클,절임, 복분자식초 깐양파 소금 유기원당 양파피클샐러드 양파피클 방울토마토 데친브로컬리 마늘소금 그라인드후추 꿀 올리브오일 
대파장아찌,절임, 대파 홍고추 간장 국간장 멸치액젓 가쓰오부시육수 
라임청,절임, 라임 설탕 라임손질 소다 소금 식용유 키친타올 
참외장아찌,절임, 참외 큰거 소금 설탕 현미식초 매실청 간장 월계수잎
버섯피클,절임, 물 식초 설탕 소금 손질한 흰색느티만가닥 버섯 손질한 황금팽이버섯 
매실청,절임,매실액 매실 원당 베이킹소다 소주 매실농축액 매실 원당 
쌈무,절임, 무 블루베리 배합초 설탕 사과식초 물 통후추 월계수잎 
열무물김치,절임, 열무 양파 굵은소금 밥 물 붉은고추 마늘 생강 슬라이스한것 설탕 굵은소금 물 파프리카 
개복숭아효소,절임,개복숭아 황설탕 
오이지,절임,오이지 오이 왕소금 물 오이지무침 오이지 고추장 고춧가루 들기름 참깨 매실청 마늘 파
배추겉절이,절임,필수 배추 천일염 양파 물 밀가루 고춧가루 고춧가루 액젓 새우젓 물엿 다진마늘 다진생강 
블루베리청,절임, 블루베리 설탕 레몬즙 
동치미무장아찌,절임, 동치미무 장아찌 설탕 깨소금 참기름 파 마늘 고추가루
열무물김치,절임, 열무 고춧가루 양파 쪽파작은단 천일염 밀가루풀 밀가루풀 밀가루 물 김치 고춧가루 다진마늘 다진생강 설탕 까나리액젓 밀가루풀쑤어놓은것 다 천일염 
알타리김치,절임,알타리 쪽파 마늘 고춧가루 생강 새우젓 멸치 액젓 매실청 밀가루풀 절임 천일염 뉴수가 
마늘장아찌,절임,와 마늘 진간장 사과식초 청주 매실 설탕 생수 
깻잎장아찌,절임, 깻잎 당근 청양고추 송송 썬 쪽파 장 물 간장 고춧가루 통깨 올리고당 참기름 다진마늘 
고추장아찌,절임,고추장아찌 애기고추 양파 고추장아찌 간장소스 간장 식초 설탕 물 
무깍두기,절임,깍두기 무 소금 뉴슈가 만들기 새우젓 고춧가루 마늘 생강 대파 양파 홍고추 매실청 소금 찹쌀풀쑤기 찹쌀가루 물 
열무물김치,절임, 열무 무 당근 소금 물 종이컵 기준 찹쌀풀 찹쌀가루 소주잔 기준 물 소주잔 기준 물 홍고추 청양고추 새우젓 다진마늘 매실액기스 다진생강 고춧가루 양파 찹쌀풀
양배추물김치,절임, 양배추 작은것 청양고추 쥬스용 당근 맛술 액젓 긁은소금 설탕 다진마늘 천연가루 물 
오이배추물김치,절임, 오이 알배기배추 마늘 생강 국물 물 소금 찹쌀풀 고춧가루 
양파장아찌,절임, 양파 홍고추 청양고추 맛간장 설탕 매실청 식초 육수 
차요테장아찌,절임, 차요테 간장 식초 설탕 깨소금 물 참기름 파 마늘
오이소박이,절임, 조선오이 물 굵은 소금 멸치액젓 고추가루 다진마늘 다진생강 매실청 멸치다시마 끓인 물 부추 양파 
자두청,절임, 자두 설탕 유리병 자두청 에이드 자두청 사이다 
양파장아찌,절임, 양파 청양고추 절임소스 물 간장 식초 설탕 
깻잎장아찌,절임, 깻잎 양파 간장 물 고춧가루 올리고당 매실액 다진마늘 
고추김치,절임, 풋고추 부추 무 파프리카 양파 천일염 베이킹소다 식초 매실청 올리고당 고춧가루 멸치액젓 배즙 다진마늘 생강가루 
오이피클,절임, 오이 파프리카 양배추 식초 비율 물 비율 설탕 비율
마늘장아찌,절임, 설탕 간장 소금 물 
장아찌,절임,마늘장아찌 슬라이스 레몬 통후추 물 굵은소금 설탕 맛간장 맛술 올리고당 식추 레몬즙 천연가루 양파장아찌 양파 콜라비 청양고추 레몬 맛간장 물 설탕 식초 소금 굴비장아찌 굴비 맛간장 물 소금 통후추 천연가루 다진마늘 
양배추피클,절임,양배추모둠피클 양배추작은것 양파 오이 파프리카노랑 빨강 풋고추 가지고추 통마늘 단촛물 만들기 물 설탕 식초 소금 
여주장아찌,절임, 여주 간장 식초 설탕 생수 베이킹소다 매실청 월계수잎 
양파장아찌보관,절임, 양파 청양고추 간장 물 설탕 식초 매실청 
고추장아찌,절임, 퍼펙트고추 간장 식초 설탕 피클링스파이스 
식초,절임, 쥐눈이콩 현미식초 소독한병 
열무김치,절임, 열무 얼갈이 양파 쪽파 붉은고추 마늘 까나리액젓 사이다 고추가루 밥 
청양고추장아찌,절임, 청양고추 진간장 식초 물 설탕 종이컵기준 
딸기주,절임, 딸기 담금 소주 설탕 
동치미,절임, 무 파 마늘 양파 사과 소금 설탕 식초 풋고추 홍고추
매실청,절임, 매실청 매실액기스 남은설탕 
초롱무김치,절임,초롱무김치 초롱무 물 천일염 천일염 붉은청양고추 고춧가루 매실청 까나리액젓 설탕 마늘 생강 찰밀가루풀 찰밀가루 물 
노각장아찌,절임, 노각 청양고추 홍고추 간장 채소육수 식초 설탕 매실청 육수 양파 대파 솔치 건표고 다시마 무말랭이사과말랭이 물 
열무김치,절임, 열무 얼갈이배추 양파 쪽파 파프리카 생콩가루 찹쌀가루 고추가루 다진마늘 생강 멸치액젓 새우젓 
마라황과,절임, 가시오이 식초 설탕 두반장 고추기름 홍고추 마늘 천일염 오이 세척용 소금 
고추장아찌,절임, 퍼펙트고추 청양고추 간장 생수 설탕 식초 
오리무쌈,절임,오리구이무쌈 오리고기 무순 당근 머스터드소스 무쌈만들기 무 설탕 식초 소금 
사과열무김치,절임, 열무 풋배추 사과 밀가루풀 마늘 생강 멸치액젓 꿀매실 새우젓 고춧가루 홍고추 양파 쪽파 굵은소금 밀가루풀 쑤기 밀가루 물 사과갈기 사과를 깨끗이 씻어 껍질째로 마늘 생강 홍고추 물 
장아찌,절임, 새송이버섯 양배추 간장 밥공기 기준 설탕 식초 소주 
열무물김치,절임, 열무 단배추 물 찹쌀가루 굵은소금 간마늘 사과 양파 배 적양파 붉은 고추 청양초 오렌지 
옥수수열무물김치,절임,옥수수 열무 물김치 열무 옥수수국물 쪽파 붉은 청양고추 소금 생강 마늘 옥수수 열무절일때 소금 물 
돼지감자장아찌,절임, 돼지감자 간장 많이 소주 많이 설탕 많이
애플시나몬티,절임, 사과 계핏가루 흑설탕 흑설탕 
고추피클,절임, 청양고추 피클 물 물 식초 설탕 소금 
오렌지청,절임, 오렌지 설탕 레몬 
나박김치,절임, 무 알배추 홍고추 양파 사과 당근 쪽파 마늘 생강 매실액 설탕 볶은소금 배 물 찹쌀가루 
청귤청,절임, 청귤 흰설탕 주방저울
열무김치,절임, 열무 얼갈이 당근 양파 쪽파 소금 통마늘 기준 고추가루 컵 매실액 멸치액젓 까나리액젓 새우젓 아빠수저 크게 생강 엄지손가락만큼 홍고추 찹쌀풀 라면 끓일수있는 냄비기준 양파 의 양파중 하나
깻잎장아찌,절임,필수 깻잎 마늘 통깨 물 간장 액젓 매실 식초 설탕 
열무김치,절임,필수 열무 얼갈이 양파 쪽파 청양고추 홍고추 통깨 절임 소금 물 고춧가루 양파 다진마늘 다진생강 설탕 소금 액젓 새우젓 밥 물 
나박김치,절임, 배추잎 무 통마늘 당근 쪽파 홍고추 고추가루 설탕 생강가루 소금 생수 
배추김치,절임,와 배추 쪽파 붉은고추 다진생강 다진마늘 멸치액젓 새우젓 설탕 매실 
깻잎김치,절임, 깻잎 대파 당근 양파 소스 고춧가루 까나리액젓 간장 다진마늘 설탕 매실청 올리고당 참깨 
파프리카피클,절임,필수 미니 파프리카 레몬 절임물 통후추 소금 설탕 식초 물 
피클,절임, 오이 홍파프리카 무 피클링스파이스 식초 설탕 물 슬라이스레몬 생강 
양파절임,절임, 양파 간장 물 와사비 연겨자 
오이소박이,절임,오이소박이 오이 소금 부추 양파 고춧가루 마늘 생강 매실청 통깨 
부추장아찌,절임, 부추 고추장 간장 매실청 올리고당 다진마늘 다시마우린물 소주 
양배추피클,절임, 양배추 양파 마늘 당근 물 소금 하얀설탕 식초 
매실장아찌,절임, 매실장아찌 고추장 다진마늘 생강술 다진파 참기름 깨소금 
