CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
호박볶음,볶음, 단호박 중간것 베이컨 또는 다진고기 파 마늘 양파 큰거 홍고추 생강 식용유 물 두반장 간장 요리술 설탕 참기름 녹말가루 후추 깨소금 소금 
소세지야채볶음,볶음, 비엔나 소세지 양파 피망 당근 소스 케첩 고추장 맛술 우스터소스 물엿 
애호박들깨볶음,볶음, 애호박 소금물 물 소금 들깨 다시마물다시마한시간 우려낸것 들깨가루 다진마늘 맛술 국간장 포도씨유 소금 
마늘쫑두반장볶음,볶음, 마늘쫑 양파 당근 볶음 두반장 굴소스 간장 맛술 식초 설탕 물 후추 통깨 
닭안심짜장덮밥,볶음, 밥 닭안심살 깐 새우 양파 중간크기 감자 중간크기 당근 어묵 옥수수캔 완두콩캔 마늘 물 닭안심살 밑간 청주 후춧가루 본 소금 오일 분말짜장 통깨
볶음밥,볶음, 스팸 어묵 양파 당근 감자 완두콩캔 옥수수캔 찬밥 오일 소금 참기름 케찹 
해물볶음우동,볶음, 우동 사리면 오징어 새우 살 양파 당근 피망 홍 피망 숙주 다진 마늘 청주 굴 소스 간장 설탕 참기름 통깨 후춧가루 
감자채카레볶음,볶음, 감자채 양파 중 홍피망 씩 청피망 씩 카레가루 소금 후추가루 통깨 
고추장멸치볶음,볶음, 멸치 땅콩 올리브오일 고추장 고추기름 간장 설탕 물엿 맛술 청주 다진마늘 통깨 
해물김치리조또,볶음, 해물모둠 쌀 양파 김치 다진마늘 생크림 조개육수 조개 청양고추 물 토마토페이스트 굴소스 오레가노 
파프리카스파게티,볶음, 스파게티면 토마토 노랑파프리카 초록파프리카 빨강파프리카 적양파 새송이버섯 바질 통마늘 무염버터 밀가루 토마토 갈은것 케첩 소금 후추 
바질페스토파스타,볶음, 까놀리끼 양파 피망 파마산 치즈가루 크림소스 바질 페스토 소스 생크림 우유 소금 
