CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
고추냉이쌈밥,기타, 밭고추냉이 밥 참기름 통깨 참치쌈장 캔참치 고추장 양파 청양고추 마늘 맛술 식용유 
파프리카크루통샐러드,기타, 빨강 파프리카 노랑 파프리카 주황 파프리카 식빵 오이 오렌지즙 레몬즙 포도씨유 올리브유 매실청 
곰취쌈밥,기타, 곰취 양배추 밥 밥사랑 집된장 고추가루 매실청 양파 들기름 맛술 피스타치오다른 견과류 대체가능 
해독주스,기타, 양배추 브로콜리 당근 토마토 사과 바나나 물 
날치알참치초밥,기타, 밥 참치 통조림 오이 김 날치알 마요네즈 다진 할라페뇨 후춧가루 다시마 식초 설탕 소금 
카레꽃김밥,기타, 밥 김 오이 카레가루 굵은 소금 기름 
상추쌈밥,기타, 밥 상추 다짐돈육고추장볶음 소금 후추 참기름 
블루베리요거트아이스크림,기타, 아이스크림 믹스 블루베리 저지방 요거트 
망고라즈베리슬러시,기타, 애플망고와라즈베리얼린것 얼음 아가베시럽 
달걀샌드위치,기타, 모닝빵 토마토 슬라이스치즈 슬라이스햄 겨자잎 달걀 감자 소금 후춧가루 마요네즈 머스터드소스 피클 
곰취쌈밥,기타, 곰취 밥 참기름 통깨 소금 쌈장 돼지고기 다짐육 양파 마늘종 청양고추 마늘 고추장 맛술 후춧가루 식용유 
쌈밥,기타,나물 개두릅 오갈피 머위 까죽나무 밥 닭가슴살 낭장망자멸치 소금 들기름
에그샌드위치,기타, 식빵 계란 소금 화이트후추 마요네즈 고추냉이 
해독주스,기타, 춘매 흑토마토 사과 브로콜리 양배추 물 
토마토주스,기타, 토마토 토마토 효소
베이컨콩나물밥,기타, 쌀 베이컨 콩나물 간장 참기름 고춧가루 다진파 통깨
두부카프레제,기타, 두부 하나 토마토 하나 올리브드레즐 발사믹드레즐 민트잎
반건조호박고구마말랭이,기타, 고구마
토마토샌드위치,기타, 식빵 토마토 슬라이스치즈 샌드위치햄 양상추 머스타드소스
오징어,기타, 누드오징어 청양고추 마요네즈 간장 
곤약두부샐러드,기타, 곤약 두부 방울토마토 치커리 곤약 데치는 식초 소금 복분자 드레싱 복분자청 식초 간장 들깨 
홍삼딸기스무디,기타, 냉동딸기 우유 홍삼밀원 생크림 
팥아이스바,기타, 빙수용팥 생크림 우유 
오이게살초밥,기타, 밥 오이 게살 양파 초밥 소금 후추 참기름 식초 샐러드 머스터드소스 마요네즈 후추 소금 아주소량
토마토쥬스,기타, 토마토 꿀
파스타샐러드,기타, 파스타면 로메인 상추 치커리 방울토마토 양파 새우 옥수수 오리엔탈드레싱 발사믹식초 칠리소스 다진양파 다진청양고추
참치마요덮밥,기타, 마요 참치 볶음 짜장 참치 달걀지단 팽이버섯 오이 햄 김 돈가스 소스
체리쉐이크,기타, 체리 우유 꿀
밥버거,기타, 밥 햄버거패티 양상추 양배추 오이피클 야채 치즈 햄버거소스
바나나샌드위치,기타, 바나나 식빵 우유 야채 쨈 계피가루
토마토참치샐러드,기타, 매콤한 참치 순한맛 참치 토마토 중간 크기 오이 파마산 치즈 고형 치즈 간 것 슬라이스치즈 
수박에이드,기타, 수박 탄산수 얼음 
호박잎쌈밥,기타, 호박잎 잡곡밥 굵은소금 쌈장 고추장 된장 다진마늘 참기름 깨소금
햄치즈무스비,기타, 현미밥 후리카케 깡통햄 슬라이스치즈 오이피클 김 참기름 
돼지불고기김밥,기타, 돼지불고기 김밥용김 깻잎 불고기 돼지고기 불고기감 양파 당근 대파 소금 참기름 깨소금 불고기 고추장 고춧가루 간장 매실청올리고당 한큰술로 대체가능 올리고당 다진마늘 청주 후춧가루 참기름 
과일빙수,기타, 얼음 우유 미숫가루 과일 수박 키위 참외 바나나 오디 복분자
에그샌드위치,기타, 달걀 토마토 슬라이스햄 양상추 식빵 마요네즈 허니머스터드
닭가슴살초밥,기타, 유부 배합초 야채스프 두부 닭가슴살
과일스무디,기타, 아사이베리 라즈베리 바나나 올리고당 과일주스나 요거트 얼음 몇개
호두베이글샌드위치,기타, 삶은감자 오이 적배추 삶은달걀 치커리 피스타치오분태 생크림 마요네즈 소금 후추 허니머스타드 
레몬에이드,기타, 홍삼밀원 레몬 탄산수 얼음 
냉쌀국수,기타, 쌀국수 가는면 소고기 오이 양파 붉은 청양고추 레몬 소고기 샤브용 국물 다시마 대파 마늘 육수 멸치 다시마 대파 마늘 양파 말린고추 말린표고 간장 소금 후추
깻잎쌈밥,기타, 현미밥 깻잎 통깨 참기름 약고추장 돼지고기 당근 양파 마늘쫑 청양고추 마늘 고추장 맛술 후춧가루 식용유 
빙수떡,기타, 전분가루 커피 찹쌀가루 카페라떼캔 설탕 소금 석류 찹쌀가루 석류즙 설탕 소금 오디 찹쌀가루 오디청 설탕 소금 
닭가슴살또띠아롤,기타, 또띠아 닭가슴살 로메인 치커리 적겨자 치즈 파프리카 마요네즈 머스터드 피클 핫소스 씨겨자
우유후르츠팥빙수,기타, 우유 후르츠 빙수떡 체리 홈메이드빙수팥 연유
고구마샌드위치,기타, 미니파프리카 자두 치커리 식빵 고구마 호두 아몬드슬라이스 아가베시럽 
레몬수,기타, 레몬 생수
블루베리스무디,기타, 블루베리 우유 꿀 
멜론,기타, 멜론 
멜론스무디,기타, 멜론 우유 꿀 
김치국수말이,기타, 소면 약 배추김치 냉면육수 김치국물 오이 삶은계란 참기름 고춧가루
블루베리팥빙수,기타, 생블루베리 자두 얼린 우유 빙수팥 정당량 견과류 콩가루 요거트 연유 
바나나스무디,기타, 바나나 우유 얼음 
키위주스,기타, 키위 플레인요거트 얼음 
닭가슴살또띠아,기타, 닭가슴살 캔 파프리카 할라피뇨피클 양상추 상추 또띠아 슬라이스치즈 허니머스터드
군고구마팥빙수,기타, 우유 건살구 건무화과 건호박군고구마 빙수팥 오레오 생크림 연유
단호박샌드위치,기타, 식빵 미니 단호박 팥앙금 계피가루 파마산 치즈가루 올리브오일 
바나나멜론스무디,기타, 바나나 멜론 우유 연유 
후르츠요거트아이스크림,기타, 블루베리 플레인요거트 후르츠칵테일 체리 나초
토마토스무디,기타, 토마토 멜론 우유 연유 
오미자후르츠팥빙수,기타, 오미자청 물 후르츠캔 빙수팥 연유 시리얼 
망고스무디,기타, 망고 우유 연유 
치즈김밥,기타, 밥 김밥용 김 달걀 깻잎 소고기 당근 오이 게맛살 우엉 단무지 김밥용 햄 김밥용 치즈 소금 식용유 김밥 참기름 소금 깨소금 소고기 스테이크소스 
단호박스무디,기타, 단호박 약 우유 연유 
갈릭브래드,기타, 식빵 버터 꿀 다진마늘 파슬리가루 아이스크림
연두부까나페,기타, 연두부 참치 양상추 새싹채소 오리엔탈소스
자몽에이드,기타, 자몽 설탕 탄산수
과일요거트,기타, 키위 바나나 복숭아 메론 방울토마토 클래식요거트 견과류 딸기시럽 
과일아이스바,기타, 씨없는포도 자두 쿨피스
홍삼닭가슴살샐러드,기타, 닭가슴살 양상추 빨강 파프리카 노랑 파프리카 부추 홍삼정 연겨자 다진마늘 간장 식초 매실청 
체리빙수,기타, 우유 얼음 땅콩분태 냉동체리 레몬즙 설탕
김치치즈김밥,기타, 밥 김밥용 치즈 김 김장김치 잎 소금 참기름 깨소금 
복숭아모히또,기타, 탄산수 민트잎 레몬즙 황도복숭아 생블루베리 캔즙 얼음 
멜론빙수,기타, 멜론 거봉 체리 우유 초코시럽
커피,기타, 원두 
뉴욕핫도그,기타, 핫도그빵 양상추 통그릴부어스트햄 새싹채소 양파 토마토 피클 머스타트소스 케찹
애플망고블루베리아이스바,기타, 애플망고 블루베리 우유
키위아이스바,기타, 키위 요구르트 시판용시럽 
스팸무스비,기타, 스팸 계란 깻잎 김밥용 김 밥 소금 후추 참기름
더치커피,기타, 원두 물
파인애플주스,기타, 파인애플 탄산수 얼음
라즈베리키위아이스바,기타, 라즈베리 골드키위 플레인 요거트 
포테이토,기타, 강낭콩통조림 참치통조림 양파 카레분말 포테이토 올리브유
복숭아바나나스무디,기타, 복숭아 바나나 얼음 아가베시럽 
묵밥,기타, 시판묵 김 김치 홍고추 냉면육수 설탕 참기름 깨소금 
복숭아젤리,기타, 복숭아통조림 판 젤라틴 레몬수 올리고당 
오이컵닭가슴살샐러드,기타, 매운불닭 닭가슴살 달콤찜닭 닭가슴살 오이 토마토 양파 옥수수콘 청양고추
롤샌드위치,기타, 식빵 오이 크래미 치즈 후랑크햄 머스타드 
자몽에이드,기타, 자몽 설탕 탄산수 얼음
치즈감자샌드위치,기타, 옥수수모닝빵 감자 계란 빨강파프리카 치즈 마요네즈 머스타드소스 버터 소금 
치즈야채무쌈,기타, 무쌈 빨강파프리카 노랑파프리카 맛살 햄 무순 김밥용치즈 
레몬에이드,기타, 블루큐라소 탄산수 레몬 아가베시럽 얼음
브라우니팥빙수,기타, 브라우니 우유얼음 팥 블루베리 슬라이스아몬드 연유
롤샌드위치,기타, 식빵 샌드위치햄 치즈 오이 파프리카 식초 설탕 딸기쨈 마요네즈 머스타드소스 버터
무화과샐러드,기타, 무화과 샐러드용채소 생모짜렐라치즈 레몬 발사믹 드레싱 발사믹식초 레몬즙 다진양파 올리브오일 소금 설탕 
떡갈비김밥,기타, 떡갈비 김 밥 부추 김치 단무지 스테이크소스 소금 참기름
팥빙수,기타, 우유 단팥 아몬드슬라이스 후르츠칵테일
연어샌드위치,기타, 모닝빵 연어캔 마요네즈 다진양파 다진피클 레몬즙 레몬필 다진쪽파 양상추 
돈까스밥버거,기타, 돈까스 쌈무 밥 볶음김치 김치 돈까스소스 볶음김치 설탕 통깨 참기름 고춧가루 밥 통깨 참기름 소금 
자몽에이드,기타, 자몽 아가베시럽 탄산수
연어꼬마김밥,기타, 동원연어 밥 새싹 허니머스타드 김밥용김 들기름 소금 통깨 후추 
명월초김밥,기타, 명월초 무 우엉 김 밥
고구마밥,기타, 고구마 멥쌀 찰현미 물
연어샐러드유부말이,기타, 연어통조림 사각유부 부추 밥 후리카케 유부조림장 다시마우린물 맛간장 설탕 
블루베리바나나스무디,기타, 냉동블루베리 바나나 우유
훈제오리부추샐러드,기타, 훈제오리 오이 양파 부추 머스터드 드레싱 홀그레인머스터드 꿀 레몬즙 소금 다진마늘 엑스트라버진 올리브오일 
김밥,기타, 밥 오이 단무지 맛살 달걀 햄 당근 김 참기름 배합초 식초 설탕 소금
연어치아바타샌드위치,기타, 연어 치아바타 적상추 양파 토마토 케일 다진양파 다진피클 허니머스타드 마요네즈 허브솔트 
양갱,기타, 한천가루 백앙금 설탕 물엿 천연색소 물 양갱틀
김밥,기타, 밥 김 오이 달걀 크래미 당근 햄 기름 소금 밥 들기름 소금 통깨 
땅콩버터,기타, 볶은 땅콩 설탕 꿀 오일 소금 
김치도토리묵밥,기타, 도토리묵 김치 구운김 잔파 시판냉면육수 참기름
콘샐러드,기타, 옥수수콘 양파 노랑파프리카 빨강파프리카 피망 마요네즈 머스터드 소금 
햄치즈샌드위치,기타, 양상추 치커리 햄 치즈 파프리카 오이피클 식빵 머스터드소스 마요네즈
김치쌈밥,기타, 밥 묵은지 당근 햄 카놀라유 소금 후춧가루 검은깨 
육포,기타, 육포 밀가루 달걀 잣가루 대추 미지근한물 간장 백포도주 
카프레제샐러드,기타, 토마토 후레쉬모짜렐라치즈 바질 발사믹식초 바질페스토 바질 올리브오일 파마산치즈 레몬즙 잣 다진마늘 소금 후추
묵은지햄김밥,기타, 밥 햄 묵은지 맛살 김밥용김 달걀 들기름 소금 통깨 
오렌지에이드,기타, 사이다 오렌지주스 얼음 레몬즙 
닭가슴살크루통샐러드,기타, 훈제닭가슴살캔 토마토 양상추 브로콜리 레몬 식빵 플레인요거트
참치강정,기타, 동원델큐브참치 튀김가루 튀김기름 참깨 다진양파 다진마늘 케찹 참기름 올리고당 굴소스 고추장 
유부김밥,기타, 유부 김 맛살 단무지 우엉 시금치 당근 깻잎 계란 물 시판불고기 밥 소금 참기름 참깨
밤어묵샐러드,기타, 어묵 밤 브로콜리 양상추 당근 간장 발사믹식초 포도씨유 매실청 고추가루 
연어카나페,기타, 연어샐러드캔 연어칠리캔 삶은달걀 양파 피망다진것 크래커
과일펀치,기타, 사과 키위 블루베리 아가베시럽 우유
블루베리요구르트,기타, 블루베리 플레인요구르트 우유 토핑용블루베리 뮤즐리 꿀 
양파스무디,기타, 양파 물 꿀 
사과대추샐러드,기타, 사과 생대추 청피망 아몬드슬라이스 검은깨 플레인요구르트 마요네즈 레몬즙 
햄참치샌드위치,기타, 식빵 햄 양배추 참치 오이 깻잎 마요네즈 머스터드소스 소금 후춧가루 케찹 
고구마경단,기타, 찐고구마 올리고당 건포도 호두 땅콩 생크림 카스테라
고구마경단,기타, 고구마 바나나 카스테라 견과류 꿀 계피가루 소금 
쌈,기타, 라이스페이퍼 잡채
훈제오리월남쌈,기타, 라이스페이퍼 훈제오리고기 빨강파프리카 노랑파프리카 당근 양파 청양고추 머스터드소스 오리엔탈드레싱
마약김밥,기타, 구운김밥김 밥 당근 단무지 밥 소금 참기름 통깨 겨자소스 겨자 설탕 식초 물 통깨
밤,기타, 밤 뜨거운물
초코송이,기타, 화이트초콜릿 딸기맛초콜릿 메론맛초콜릿 망고맛초콜릿 송이과자
고구마라떼,기타, 찐고구마 따뜻한우유 호두 조청 시나몬가루 
초코송이,기타, 다크초콜릿칼리바우트 카카오매스 해바라기씨 크런치바 스틱과자 
충무김밥,기타, 김 밥 오징어 무우 청양고추 고추장 고춧가루 식초 간장 다진마늘 설탕 물엿 참기름 통깨 무절임 설탕 식초 소금 물 
참치카나페,기타, 쌈장참치 베이컨 허브솔트 청양고추 마늘 허브솔트 후추 식용유
석류브라우니,기타, 박력분 코코아가루 다크초콜릿 버터 우유 석류즙 달걀 설탕 베이킹파우더 석류알 
고구마말랭이,기타, 고구마 
파스타샐러드,기타, 파스타 채소 소금 발사믹크림소스
아로니아유부초밥,기타, 쌀 아로니아 시판유부초밥세트
충무김밥,기타, 반건조오징어 매운고추가루 간장 설탕 올리고당 소금 참기름 마늘 통깨
꿀자몽,기타, 자몽 연유
햄치즈말이,기타, 식빵 계란 우유 모짜렐라스트링치즈 체다치즈 샌드위치햄 양파 파프리카 버터 설탕 소금 케첩
카르파쵸,기타, 연어 베이비채소 다진 양파 레몬 올리브오일 설탕 식초 소금 
견과들깨강정,기타, 들깨 아몬드 튀밥 물엿 물 설탕 
가래떡샐러드,기타, 떡볶이떡 당근채썬것 양파 달걀 베이비채소 참기름 간장 검은깨 소금 포도씨유 유자드레싱 
딸기주스,기타, 딸기 바나나 꿀 
참치케익밥,기타, 밥 참치 맛살 마요네즈 날치알 참깨드레싱
햄네모김밥,기타, 밥 오이 계란 게살 햄 조림장 물 간장 개복숭아청
어묵김밥,기타, 오이 어묵 계란 맛살 오이 단무지 김밥김 밥 소금 참기름
계란샐러드,기타, 양상추 파프리카 오이 삶은계란 스트링치즈 체다슬라이스치즈 프랭크소세지 사우전아일랜드드레싱
대파보관,기타, 대파
월남쌈,기타, 라이스페이퍼 주황파프리카 빨강파프리카 오이 당근 새싹 깻잎 크래미 양파 치킨텐더 
과일초콜릿,기타, 레드키위 골드키위 과일 말리기 건조과일 참다래숲
딸기롤샌드위치,기타, 식빵 딸기 크림치즈
마론케이크,기타,스폰지케이크쉬폰틀 머핀 정도의 분량 달걀 물엿 설탕 설탕 박력분 바닐라익스트랙 생크림 시부스트크림 아이싱 생크림 설탕 밤페이스트 
월남쌈,기타, 적겨자채 트레비소 청치커리 숙주 비트 래디쉬 오이 말린돼지고기 
오겹살보쌈,기타, 통오겹살 갈치속젓 김장김치 마늘가루 생강가루 꽃소금 통후추가루 
어묵김밥,기타, 시금치 당근 납작어묵 계란 단무지 우엉조림 식용유 소금 참기름 통깨 고추가루 물엿 간장
김밥,기타, 일구구라이스 찰현미 김밥용구운김 달걀 오이 당근 단무지 우엉조림 햄 소금 참기름 식용유 물
파베초콜릿,기타, 다크커버춰초콜릿 버터 조청 오렌지술 트레이 생크림 보성산 녹차 가루 데코파우더 발로나코코아파우더 
생초콜릿,기타, 다크커버초콜릿 생크림 조청 생크림 버터 땅콩분태 오렌지술
브로콜리달걀샐러드,기타, 달걀 브로콜리 치즈 견과류 유자 드레싱 유자청 간장 올리브유 맛술 
브로콜리새우샐러드,기타, 대란 흰다리새우 브로콜리 양파 설탕 시판레몬즙 랠리쉬피클 마요네즈 볶은소금 후춧가루 파슬리가루 
마약김밥,기타, 김밥김 당근 단무지 우엉 흰쌀밥 참기름 참깨 소금 참기름
계란말이김치김밥,기타, 밥 김치 계란 참기름 통깨 
어묵말이밥,기타, 어묵 단무지 우엉 계란 밥 참기름 깨소금 
오렌지닭가슴살샐러드,기타, 오렌지 닭가슴살 빨강파프리카 노랑파프리카 초록파프리카 리코타 치즈 바질 유자청 리코타치즈 우유 레몬 소금 
꿀자몽,기타, 자몽 꿀
햄치즈샌드위치,기타, 양상추 식빵 슬라이스햄 고다치즈 마요네즈 다진피클
떡샐러드,기타, 통조림복숭아 떡 빨강파프리카 양상추 치즈 바질 유자청 
사과샐러드,기타, 사과 오렌지 금귤 발사믹식초 올리브유 소금 
망고초콜릿,기타, 망고 큰것 다크 초콜릿 화이트 초콜릿카카오매스 빨강 색소 생크림 
초콜릿,기타, 다크 커버처 초콜리 화이트 커버처 초콜릿 도구 일회용짤주머니 틀 실리콘 주걱
망디앙초콜렛,기타, 다크초콜렛 밀크초콜렛 각종견과류 건과일
초콜렛,기타, 다크초콜렛 화이트초콜렛
크런치초콜렛,기타, 딸기 크런치 망고 크런치 블루베리 크런치 화이트초콜렛과 다크 초콜렛 동량으로 준비 화이트초콜렛 다크초콜렛
레몬필초콜릿,기타, 화이트 커버춰 초콜릿 생크림 레몬필만다린필오렌지필감귤제스트오렌지제스트 코코넛 롱 
돈가스샐러드,기타, 돈가스용 돼지고기 양상추 방울토마토 식빵 달걀 밀가루 돈가스 마늘 생강 소금 후추
계란말이김밥,기타, 밥 계란 참치캔 닭다리 실파 닭다리살 간장 매실청 다진마늘 후추 참기름 올리고당 밥 소금 참기름 깨소금
치킨샌드위치,기타, 쌀식빵 치킨텐더 고다치즈 토마토 양상추 피클 마요네즈 머스터드
동치미국수,기타, 동치미무 파프리카 소면 삶은달걀 통깨 동치미국물 식초 설탕
리코타치즈샐러드,기타, 리코타치즈 양상추 베이비채소 방울토마토 블랙올리브 슬라이스아몬드 발사믹글레이즈
키위샐러드,기타, 키위 버섯 미니채소 플레인요구르트
오호라만두,기타, 왕만두 모짜렐라치즈 케찹 다진양파 다진파프리카 
유부초밥,기타, 유부초밥 단무지 줄줄이햄 브로콜리 햄 밥 참기름 깨 
연어보푸라기밥케이크,기타, 캔연어 오이 계란 밥 마요네즈 소금 깨
샌드위치,기타, 식빵 바나나 땅콩버터 시나몬 파우더 
도시락,기타, 견과류 삶은달걀 요플레 고구마 파프리카
토마토마리네이드,기타, 방울토마토 양파 올리브유 바질페스토 발사믹식초 설탕 파슬리가루 레몬 소금 흰색후추가루 
치즈카프레제,기타, 모짜렐라치즈 방울토마토 대추토마토 볶은 아몬드 꿀 올리브 오일 
참치닭가슴살김밥,기타, 참치캔 닭가슴살 캔 랍스틱 시금치무침 당근 단무지 우엉 달걀지단 구운김 밥 참기름 소금 통깨
오이샌드위치,기타, 식빵 슬라이스 크림치즈 오이 마요네즈 소금 통후추 갈은것 
무쌈말이,기타, 오이 빨강파프리카 노랑파프리카 랍스틱 무순 녹차무쌈
딸기오레오쉐이크,기타, 딸기 오레오쿠키 우유 꿀 
김치김밥,기타, 밥 계란 햄 김치 김밥용김
참치묵은지김밥,기타, 시금치 달걀 밥 김밥용김 햄 참치 마요네즈 묵은지 게살 소금 참기름 통깨 
케익,기타, 슈가반죽 식용케익시트 보관용스티로품
딸기퐁듀,기타, 딸기 다크초콜릿 도구 중탕볼 실리콘주걱 짤주머니 억새과일꽂이
돌나물딸기견과류샐러드,기타, 딸기 정도 돌나물 견과류 숙성치즈 유자드레싱 유자청 레몬즙 포도씨유 소금 
오렌지필,기타, 오렌지껍질 설탕 꿀 
호두보관,기타, 호두 소금
감자모닝빵샌드위치,기타, 감자 삶은 계란 오이 당근 브로콜리 새싹채소 소금 마요네즈 머스터드소스 설탕
감자오이샌드위치,기타, 감자 오이 식빵 마요네즈 생크림 소금 후추 허니머스타드 
돼지불고기샐러드,기타, 돼지고기뒷다리살 양파 방울토마토 망고 블루베리 베이비채소 새싹채소 간장 설탕 맛술 다진마늘 후추 참기름 망고 드레싱 얼은망고 식초 매실액 꿀 올리브유 
깻잎김밥,기타, 깻잎 장아찌 비엔나소세지 밥 참기름 깨소금 검정깨
만능된장,기타, 집된장 양파 마늘 견과류 들깨가루 들기름 참기름 꿀 청국장
아포가토,기타, 에소프레소 초코피넛버터아이스크림 우유거품
참치김밥,기타, 시금치 달걀 밥 김밥용김 김밥용햄 참치 마요네즈 오이 당근 게살 소금 참기름 통깨 
기정떡샌드위치,기타, 기정떡 땅콩소스 꿀 양상추 치즈 햄 양배추 피클 머스타드소스
요플레,기타, 우유 요거트 소독된병 나무숟가락 과일
두부쉐이크,기타, 두부 바나나 저지방우유 요플레 
오징어김밥,기타, 오징어 밥 다시마 밥 참기름 깨소금 매실원액 오징어 고추장 고춧가루 올리고당 매실원액 후추 간장 고추기름 
마늘샐러드,기타, 마늘 냉장고속야채 시판용샐러드소스
모닝빵샌드위치,기타, 모닝빵 방울토마토 옥수수 양파 청양고추 토마토소스 치즈 소금 포도씨유 
쌈장,기타, 된장 고추장 다진마늘 물엿 유자청없으면 매실청 표고버섯가루 다진땅콩 
딸기퐁듀,기타, 딸기 화이트초콜릿 딸기맛초콜릿
아보카도연어샌드위치,기타, 식빵 훈제연어 슬라이스 오이 크랜베리 홀그레인 머스타드 아보카도 스프레드 
딸기티라미스,기타, 딸기 생크림 카스테라 믹서기 유리밀폐용기 휘핑기 휘핑그릇 크림치즈 슈가파우더 설탕 
토마토카프레제,기타, 토마토 생모짜렐라치즈 어린잎샐러드 발사믹크림
돈가스김밥,기타, 돈가스 단무지 맛살 달걀지단 어묵 두릅 밥 김밥김 소금 참기름 식용유 마요네즈 
컵밥,기타, 밥 계란 김치 소시지 소금 맛술 올리고당 참기름 깨소금 맛술 참기름 매실 
카레김밥,기타, 밥 검정깨 김밥용김 달걀 오이 당근 기름 카레가루 참기름 소금 
새조개초밥,기타, 새조개 밥 고추냉이 초밥 배합초 매실액 식초 통깨 소금
알타리무청김밥,기타, 김 밥 달걀지단 당근 오뎅 알타리무청 맛살
두부쉐이크,기타, 요구르트 우유 두부 
김밥,기타, 밥 김밥김 우엉 어묵 당근 오이 달걀 단무지 소금 참기름 설탕 간장 맛술 물엿 물 물 
연어샐러드,기타, 연어캔 양상추 방울토마토 키위 올리브 슬라이스아몬드 스파게티 요구르트 올리브유 허브시즈닝 소금
꼬마김밥,기타, 시금치 단무지 어묵 김 밥 소금 다진마늘 다진파 참기름 깨
도토리묵밥,기타, 밥 도토리묵 오이채 김치 멸치육수 김가루 김치 설탕 식초 참기름
오색주먹밥,기타, 밥 당근 피망 계란 김가루 소금 참기름 깨소금 
라즈베리레몬에이드,기타, 냉동라즈베리 개 레몬청 탄산수 얼음 
샐러드,기타, 오징어 사과 미니 파프리카 그린 샐러드 얼음 파슬리 튀김가루 물 백설 안달루시아산 올리브유 간장 매실청 식초 물 갈색설탕 
누룽지단호박피자,기타, 찬밥 단호박 양상추 양파 피자치즈 햄 토마토케찹 꿀 
까나페,기타, 식빵 슬라이스햄 치즈 양상추 메추리알 오이 크래미 큐브참치 머스타드소스 케찹 버터 크림치즈
열무물국수,기타, 마른국수 열무물김치 깨소금 참기름 
한라봉샐러드,기타, 한라봉 채소 로시디 토마토 오디 단호박 슬라이스 식빵 달걀 망고 퓌레 요플레 
라즈베리요거트스무디,기타, 라즈베리 요거트 우유 냉동라즈베리 꿀 
블루베리복분자스무디,기타, 블루베리복분자 바나나 우유 올리고당 
누드김밥,기타, 밥 김밥김 우엉 달걀 당근 맛살 햄 미나리 소금 참기름 깨
월남쌈,기타, 파프리카 오이 당근 돼지고기 새싹채소 라이스페이퍼 소금 후추 월남쌈소스 간장 피시소스 청양고추 홍고추 마늘 설탕 청주
마요참치장아찌김밥,기타, 흑미밥 묵은지 달걀 당근 마요참치 연어 김밥용김 고추장아찌 양파장아찌 소금 참기름
묵은지김밥,기타, 묵은지 김 찬밥 참치캔 마요네즈 깨소금 참기름 소금 
할라피뇨핫도그,기타, 핫도그 빵 후랑크 소시지 할라피뇨 양상추또는 쌈채소 홀그레인머스타드소스 마요네즈 
트라이플,기타, 플레인요거트 초코쿠키 과일 
크림치즈오이샌드위치,기타, 통밀식빵 크림치즈 오이 
참치오픈샌드위치,기타, 통밀빵 치커리 토마토 참치캔 옥수수캔 양파 소금 후추 마요네즈 
블루베리아이스크림빙수,기타, 블루베리 아이스크림 우유얼음 플레인요거트 블루베리 씨리얼 연유 우유 생크림 블루베리 설탕 계란노른자 바닐라빈 
캐러멜마끼아또,기타, 에스프레소 우유 얼음 캐러멜소스 생크림 
딸기스무디,기타, 냉동딸기 우유 꿀 
계란말이김밥,기타, 어묵 계란 햄 단무지 맛살 우엉 참치 시금치 김밥용김 밥 식초 소금 참기름 깨소금
메론민트에이드,기타, 메론 얼음 탄산수 애플민트 
견과류쉐이크,기타, 견과류 우유 꿀
바나나초코스무디,기타, 얼린바나나 우유 코코아가루 꿀 
깻잎지,기타, 깻잎 양파 당근 진간장 다시멸치육수 고추가루 간마늘 깨 참기름
망고요거트스무디,기타, 얼린망고 우유 플레인 요거트 꿀 
고추기름,기타, 고추씨 고춧가루 통마늘 카놀라유 
멸치쌈밥,기타, 멸치 김치 육수 바지락 파 홍고추 깻잎 고춧가루 마늘 생강 
초밥,기타, 가지 밥 요리초 소금 후추 올리브유
샌드위치,기타, 식빵 붉은 파프리카 바나나 케일잎 상추 리챔 머스터드 피클소스
과일샐러드,기타, 파프리카 키위 토마토 크래미 오이 햄 바나나 블루베리
조기탕수,기타, 조기 콩가루 녹말가루 탕수육 소스 청고추 홍고추 양파 마늘 물 설탕 식초설탕과 식초는동량 간장 녹말물 비율 녹말 물 
사과당근비트주스,기타, 사과 당근 비트 
체리칵테일,기타, 일본술 자몽주스 스프라이트 
곰취장아찌김밥,기타, 밥 김밥용 김 곰취장아찌 깻잎 게살 햄 달걀 단무지 오이 요리초 검정깨 
망고파르페,기타, 씨리얼 플레인요플레 후르츠 생블루베리 얼린망고 아이스크림 생크림 콩가루 
우유팥빙수,기타, 후르츠칵테일 팥 절편 얼린우유 
샐러드김밥,기타, 오이 양상추 단무지 크랩 베이컨 소금 설탕 참기름 마요네즈 
감자케이크,기타, 감자 피클 당근 계란 맛김 마요네즈 소금 
커피빙수,기타,팥빙수 팥 녹차 아이스크림 망고 아이스크림 미숫가루 또는 마고카카 연유 복숭아캔 얼음 커피가루 물 설탕 
열무비빔국수양념장,기타, 국수 오이 열무김치 고추장 간장 물엿 깨소금 참기름 
양파두부샐러드,기타, 연두부 어린잎채소 방울토마토 양파 올리브유 간장 매실청 설탕 발사믹식초 발사믹크림
샹그리아,기타, 크랜베리 주스 또는 레드와인 탄산수 통계피 오렌지 레몬 베이킹소다 소금 뚜껑있는유리병
닭가슴살샐러드,기타, 닭가슴살캔 적양파 자두 드레싱 마요네즈 홀그레인 머스터드 피클국물 케이퍼 코코넛설탕 
식빵과일말이,기타, 바나나 딸기 계란 식빵 
케일주스,기타, 케일 사과 레몬 
스크램블에그샌드위치,기타, 달걀 모짜렐라치즈 우유 식빵 햄 치즈 소금 기름
체리모히토,기타, 탄산수 민트잎 체리 레몬즙 설탕 
참치김밥,기타, 참치 김밥용김 밥 양파 청양고추 계란 당근 오이 맛살 참치 고추장 물엿 설탕 후추 마늘 청주 밥 참기름 소금 통깨 
