CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
샐러드국수,비빔, 소면 사과 방울토마토 어린잎채소 멸치액젓 올리브오일 레몬즙 청양고추 
고추간장비빔국수,비빔, 자세한 는 본문내용에서 확인가능합니다
김치비빔면,비빔, 비빔라면 양배추김치 참기름 
게살주먹밥,비빔, 양파 호박 당근 밥 참기름 깨 소금 
순무비빔국수,비빔, 순무김치 순무김치국물 소면 참기름 식초 설탕 고추장 계란 식용유 
육회비빔밥,비빔, 육회 밥 고추장 참기름 통깨 
비빔국수,비빔, 소면 김치 양파 사과 간장 설탕 고춧가루 고추장 참기름 통깨 김치국물 김가루
낫또비빔밥,비빔, 밥 두부 새싹 신김치 낫또 계란 식용유 설탕 참기름 검은깨 
김치비빔국수,비빔, 소면 김치 오이 고추장 고춧가루 설탕 식초 다진마늘 갈은사과 깨소금 
샐러드파스타,비빔, 스파게티면 채소 듬뿍 오리엔탈소스 스위트칠리소스 발사믹식초 케찹 후추 
비빔만두,비빔, 양배추 오이 당근 양파 쫄면사리 냉동만두 고추가루 고추장 간장 식초 메실엑기스 미림 설탕 올리고당 다진마늘 참기름 통깨 
카르파치오,비빔, 굴 바게트 양파 토마토 바질 로즈마리 레몬즙 올리브오일 꿀 올리브 소금 후추 
김치비빔국수,비빔, 김장김치 포기 국수 동전보다 살짝 크게 움켜쥔 정도각자 양대로 다진마늘 고추장 참기름 조림간장 매실액 설탕 깨소금 
순두부비빔,비빔, 육수용 멸치와다시마 조미김 김치잘게썬것 고추 순두부 파 참기름 간장 고춧가루 다진마늘 고추썰어놓은거 용간장은 가 잠길만큼
간장밥,비빔, 밥 계란 간장 참기름 깨소금 
콩나물곤약비빔면,비빔, 실곤약 콩나물 한 줌 깻잎 달걀 맛술 식초 올리고당 고추장 고춧가루 다진마늘 간장 참기름
치킨마요덮밥,비빔, 남은 후라이드 치킨 달걀 마늘 양파 당근 물 파슬리가루 마요네즈 간장 맛술 올리고당 간장 맛술 올리고당 마늘 
참치마요주먹밥,비빔, 참치캔 맛가루 찬밥 마요네즈 후추 참기름
봄나물주먹밥,비빔, 각종 봄나물 양송이버섯 배춧잎 소금 참기름 파래김이나 자반김 통깨
게살주먹밥,비빔, 게살 밥 달걀 조미김 소금 참기름 
쫄면,비빔, 쫄면 메추리알 김가루 유부 쑥갓 계란 대파 당근 청양고추 국물 다시마 디포리 멸치 건새우 무 물 간장 소금 다진마늘 장 고춧가루 간장 고추장 설탕 매실액 참기름 다진마늘 깨소금 
콩나물비빔밥,비빔, 콩나물 국간장 진간장 다진마늘 매실액 고춧가루 참기름 깨소금 
백김치비빔냉면,비빔, 자세한 는 본문내용에서 확인하실 수 있습니다
비빔당면,비빔, 당면 데리야끼간장 
콩나물밥,비빔, 쌀 콩나물 대파 청양고추 홍고추 맛간장 맛술 다진 고추 다진 대파 다진마늘 깨와 참기름 씩 물 
토마토비빔국수,비빔, 펠트살라트쌈채소 활용가능 적양파 오이 당근 레몬 토마토 사과 마늘 고추장 고춧가루 간장 소금 생강가루 설탕 식초 
김밥,비빔, 김밥패키지 당근 계란 시금치 밥 소금 설탕 참기름 통깨
쟁반막국수,비빔, 메밀국수 오이 당근 양파 미나리 콩나물 소금 다진마늘 다진파 고춧가루 진간장 꿀 후추 식초 김가루 삶은달걀
비빔만두,비빔, 냉동만두 양배추 깻잎 초고추장 참기름
비빔당면,비빔, 육수 당면 고춧가루 고추장 다진마늘 다진파 꿀 진간장 생강가루 통깨 들깨가루 각종 야채
고추장주먹밥,비빔, 쌀 양파 소시지 대파 새싹채소 고추장 초고추장 
카레주먹밥,비빔, 참나물 카레가루 연어캔 당근 마요네즈 소금 참기름과 깨 씩
연어덮밥,비빔, 생연어 양파 다진마늘 와사비 가쯔오장국 설탕 생수 식초 
국수손질,비빔, 국수 소면 초고추장 
비빔국수,비빔, 계란 오이 국수 소금 후추 설탕 고추장 들기름
간장비빔국수,비빔, 소면 달걀 간장 레몬즙 설탕 고춧가루 참기름 통깨 실파 
쇠고기비빔밥,비빔, 전투식량 뜨거운물 
연유초콜릿,비빔, 코코아 파우더 연유 
콩나물비빔밥,비빔, 콩나물 달걀 밥 김가루 물 대파 청양고추 간장 고춧가루 올리고당 참기름 통깨
꼬막비빔국수,비빔, 소면 꼬막 채소류 썰은것 취향껏 준비 참기름 깨 김가루 장 고추장 고춧가루 간장 멸치액젓 식초 설탕 참기름 다진마늘 
참치마요오니기라즈,비빔, 김 참치 밥 당근 양배추 깻잎 단무지 마요네즈 소금 참기름
비빔국수,비빔, 김치 삶은 계란 쪽파 깨소금 설탕 진간장 고추장 고춧가루 참기름 
버터간장계란밥,비빔, 밥 계란후라이 버터 맛간장 참기름 참깨
비빔밥,비빔, 대패목살 깻잎 밥 쌈장 다진마늘 깨소금 참기름 
삼겹살말이비빔국수,비빔, 소면 삼겹살 김치 줌 고추장 큰 술 설탕 술 간장 큰 술 참기름 큰 술 고춧가루 티스푼 선택 달걀 개 루꼴라 
봄동비빔밥,비빔, 봄동 밥 계란 고추장 봄동 국간장 참기름 새우젓 식초 설탕 다진마늘 멸치액젓 깨 
고추장참치마요,비빔, 밥 참치 양파 대파 마요네즈 술 진간장 술 계란 루꼴라 줌상추 대체 가능 파슬리가루 
무생채비빔밥,비빔, 밥 무 상추 달걀 무생채 고추장 고춧가루 통깨 다진 마늘 레몬즙 또는 식초 참기름 
삼색나물초밥,비빔, 밥 시금치나물 고사리나물 도라지나물 무순 김 고추냉이 
봄동메밀국수,비빔, 메밀국수 봄동 계란 당근 비빔장 굴소스 간장 물 참기름 깨 
견과류브로콜리샐러드,비빔, 브로콜리 사과 아몬드 호두 해바라기씨 견과류 소금 견과류 샐러드 드레싱 마요네즈 황설탕 
어묵간장비빔국수,비빔, 국수 어묵 대파 깻잎 간장 참기름 설탕 참기름 
흑미주먹밥,비빔, 쌀 찰흑미 참치 김 밥 소금 참기름 참치 마요네즈 다진양파 소금 후추가루 
간장비빔국수,비빔, 소면 동전크기 간장 설탕 다진 마늘 고춧가루 생략 가능 참기름 깨 
간장버터밥,비빔, 계란 버터 간장 참기름 밥 
뚝배기비빔밥,비빔, 버섯 당근 호박 콩나물 고사리 계란 후라이 참기름 고추장
게살유부초밥,비빔, 유부 양파 게맛살 머스타드 마요네즈 오이피클 후추 소금
비빔당면,비빔, 삶은 당면 식용유 사각어묵 시금치 단무지 채친것 당근 채친것 장 고추장 고운 고추가루 매실청 맛술 간장 다진 마늘 다진 파 통깨 참기름 
김치비빔국수,비빔, 소면 김치 오이 진간장 식용류 매실청 설탕 고춧가루 썰은파 참기름 통깨 
크래미유부초밥,비빔, 유부초밥 크래미살 오이 소금 소스 마요네즈 설탕 후추 
간장비빔국수,비빔, 소면 넓은 어묵 대파 엄지 깻잎 간장 참기름 설탕 참기름
멍게비빔밥,비빔, 멍게 공기밥 초고추장 참기름 깨소금 김 김치 
콩나물비빔소면,비빔, 소면 콩나물 장 다진마늘 송송썬 파 깨소금 고추장 양조간장 참기름 올리고당 식초 
참치밥,비빔, 참치 밥 참기름 마요네즈 쭈욱 깨 식초 
간장비빔국수,비빔, 부추 느타리버섯 당근 양파 파프리카 국수 소금 간장 참기름 설탕 통깨
아보카도간장밥,비빔, 밥 아보카도 간장 김자반 계란 
달걀오이샌드위치,비빔, 식빵 오이 굵은소금 삶은달걀 마요네즈 양파 소금 후추 
달래비빔밥,비빔, 봄동 달래 여린잎 비트 고추장볶음 달걀 참기름 깨 밥 
고추참치쌈장,비빔, 고추참치 청양고추 대파 시판 쌈장 참기름 통깨 양배추 상추
열무비빔국수,비빔, 열무김치 소면 장 고추장 참기름 설탕 후추 깨소금 
달래간장콩나물밥,비빔, 콩나물 밥 장 마늘 대파 장 달래 대파 다진마늘 다진양파 고추가루 국간장 설탕 진간장 멸치액젓 생수 물옛 참기름 통깨 
멍게비빔밥,비빔, 밥 멍게 오이 텃밭채소 당근 초고추장 참기름 통깨 
멍게비빔밥,비빔, 멍게 상추 풋고추 새싹 초고추장 참기름 깨소금 
비빔국수,비빔,김치 소면 양파 배 고추장 고춧가루 간장 설탕 참기름 통깨
들깨비빔밥,비빔, 닭가슴살 콩나물 당근 시금치 귀리
감자샌드위치,비빔, 소금 후추 방울토마토 오이 허니머스타드 마요네즈 토마토케첩 취향껏
퀴노아샐러드,비빔, 퀴노아 토마토 옥수수 양파 피망 식초 소금 빵 올리브오일 칠리소스 
소라쫄면,비빔, 쫄면 양배추 오이무침 무초절임 콩나물무침 고추장 초고추장 설탕 참기름 통깨 
육회비빔밥,비빔, 소고기 상추 오이 계란노른자 날치알 육회 간장 소금 맛술 설탕 통깨 마늘 참기름 김 약고추장초고추고추장
피꼬막비빔밥,비빔, 피꼬막 적양배추 양파 청양고추 마늘 밥 초고추장고추장 김가루 참기름 통깨
새싹비빔밥,비빔, 어린잎채소 밥 소고기 계란 초고추장 참기름 통깨 
훈제연어미역비빔밥,비빔, 훈제연어 물미역 양파 당근 치커리 피망 초고추장 고추장 다진마늘 식초 올리고당 사이다 깨 
참치마요덮밥,비빔, 참치캔 양파 계란 단무지 오이 건표고버섯 마요네즈 올리고당 식초 허브 솔트 기름 검은깨 김 씩
간장라면,비빔, 라면사리 석박지 김치 계란 김 간장 설탕 깨소금 참기름
간장버터밥,비빔, 간장게장간장 버터 뜨거운밥 홍고추 청고추 통깨 구운김
참치샐러드비빔밥,비빔, 참치 통조림 쌈채소 밥 초고추장 선택 달걀 식용유 다진김치 참치샐러드 양파 마요네즈 후춧가루 
콜라비생채,비빔, 콜라비 굵은소금 낙지젓비빔밥 낙지젓갈 밥 새싹채소 콜라비 계란후라이 까라리액젓 조미료 소량 파 마늘 통깨
생채비빔밥,비빔, 밥 콩나물 무달래무침 돌나물 초고추장 달걀 무순 
멍게비빔밥,비빔, 밥 멍게 새싹채소 날치알 김가루 양상추 청양고추 초고추장 참기름 통깨
미나리비빔밥,비빔, 돌미나리 다진파 다진마늘 소금 참기름 깨소금 초고추장
콩나물밥,비빔, 쌀 콩나물 굵은소금 장 대파 하얀부분 청양고추 홍고추 진간장 설탕 통깨 참기름 고춧가루 다진마늘 
삼색유부초밥,비빔, 마요네즈 
토마토냉면,비빔, 냉면 사리 토마토 고추장 마늘 양파 소금 설탕 식초 
꼬막밥,비빔, 손질피꼬막 쌀 무 간장 청양고추 고추가루 조미료 소량 통깨 참기름
불고기비빔밥,비빔, 소고기 밥 대파 계란 당근 홍피망 브로콜리 기름 소금 불고기 장 간장 노추소스 올리고당 김빠진 콜라 다진 마늘 맛술 양파즙 후추 참기름 초고추장 약 고추장 사과식초 올리고당 매실청 설탕 깨 
비빔만두,비빔, 만두 양배추 색색파프리카및피망 총 깻잎 당근 설탕 고추장 식초 참기름 통깨 
비빔국수,비빔, 김치 국수 계란 오이 고춧가루 고추장 설탕 간장 식초 깨소금 참기름 
날치알밥,비빔, 무순 날치알 단무지 오이 신김치 밥 김가루 청주 식초 진간장 참기름
비빔만두,비빔,만두 양배추 깻잎 청양고추 양파 당근 식용유 사과 다진마늘 고추장 간장 식초 설탕 참기름 깨
비빔밥,비빔,콩나물 시금치 애호박 당근 소고기 다짐육 맛술 간장 설탕 대파 다진 마늘 소금 참기름 통깨 
김치비빔국수,비빔, 소면 김치 깻잎 양파 오이 고추장 매실액기스 사과식초 설탕 깨 참기름
새싹채소비빔밥,비빔, 소고기 고추장 잣 새싹채소 설탕 물엿 참기름 통깨 다진마늘 후추가루 청주 
봄나물비빔밥,비빔,냉이 방풍 취나물 숙주나물 달걀 김가루 밥 깨소금 참기름 
골뱅이비빔면,비빔, 골뱅이통조림 양배추 다진마늘 깨 맛간장 참기름 
만능간장잡채,비빔,당면 당근 양파 표고버섯 대파 만능간장 식용유 설탕 다진마늘 참기름 후추
콩나물비빔잡채,비빔, 납작당면 양배추 오이 삶은계란 육수 다시멸치 다시마 양파 반개 고추가루 간장 올리고당 매실청 
멍게비빔밥,비빔, 멍게 치커리 날치알 구운김가루 초고추장 고추장 매실청 식초 맛간장 간양파즙 다진마늘 간사과즙 
쫄면,비빔,쫄면계란오이당근양배추들깻잎 쫄면 계란 오이 양배추 당근 들깻잎 콩나물 식초고추장간장설탕파마늘깨참기름 고추장 진간장 설탕 다진마늘 다진파 참기름 깨 메실청 
오이주먹밥,비빔, 김자반 오렌지 
비빔밥,비빔, 불린 쌀 소고기 애호박 통도라지 고사리 청포묵 건다시마 달걀 소고기 설탕 간장 참기름 깨소금 후추 고사리 설탕 간장 참기름 깨소금 후추 약고추장 다진 소고기 고추장 설탕 참기름 물 
참다래비빔국수,비빔, 소면 참다래 달래 부추 돌나물 당근 장 고추장 간장 올리고당 미초 참다래 
김치비빔국수,비빔, 국수 고추장 고춧가루 간장 식초 다진마늘 올리고당 매실액 맛술 통깨 계란 
비빔국수,비빔, 국수 김치 양파 애호박 당근 계란 참기름 통깨 장 설탕 간장 고추장 고춧가루 참기름 통깨 
아마란스현미김밥,비빔, 흙애서현미 아마란스 백미 김 소금 참기름 통깨 시금치 햄 계란 게맛살 단무지
비빔국수,비빔, 국수 먹을양만큼 달갈 통깨 김가루 초고추장 참기름 소금 
연어마요덮밥,비빔, 연어캔 잡곡밥 달걀지단 다진파 김자반 마요네즈 
두부샐러드,비빔, 두부 양상추 새우 더후룻가든잼 오렌지 마멜레이드잼 간장 
비빔칼국수,비빔, 칼국수 계란 콩나물 오이 대파 진간장 매실청 만능 기름 식용유 고춧가루 설탕 참기름 통깨
지라시스시,비빔,필수 시판 조미유부초밥 밥 오이 소금 선택 달걀 소금 후춧가루 
쫄면,비빔, 쫄면 오이 삶은 계란 적양파 양배추 당근 치커리 비빔 장 고추장 고춧가루 오렌지 주스 케 간장 다진 마늘 매실청 식초 황설탕 올리고당 생강술 후추 깨 참기름 씩
계란말이주먹밥,비빔, 계란 새싹채소 밥 멸치볶음 참기름 부추 
감자사라다빵,비빔,버거빵 긴 버거빵 감자 사라다 버터 케찹 
무생채보리비빔밥,비빔, 찰보리 무생채 고추장 들기름
쇠고기비빔밥,비빔,다진쇠고기 새싹 밥 통깨 고기 맛술 다진마늘 후추 간장 고추장 고추장 식초 다진마늘 참기름 깨소금 꿀 
비빔소면,비빔,소면 소면 냄비물 덧물 헹굼 가득
비빔칼국수,비빔, 칼국수면 상추 오이 채 당근 채 사과 슬라이스 삶은 달걀 장 기본 초고추장 간 양파 간 사과 참기름 통깨 
열무비빔국수,비빔, 소면 송송 썬 열무김치 청양고추 고추장 고춧가루 참기름 간장 물엿 설탕 열무김치국물 상추 
비빔칼국수,비빔,칼국수면 양파 당근 알배추 계란 장 고추장 고추가루 식초 올리고당 설탕 매실액 다진마늘 참기름 
열무비빔국수,비빔, 열무김치 소면 장 고추장 고춧가루 간장 설탕 참기름 통깨
오이무침비빔국수,비빔, 소면 오이 무침 삶은계란 간장 고춧가루 참기름 깨소금 
전복비빔국수,비빔, 국수 전복 당근 채친거 채썬 양배추 채썬 대파 고추장 고춧가루 올리고당 식초 참기름 깨소금 
냉이된장비빔밥,비빔, 냉이 양파 다진마늘 고추장 두부 집된장 다시육수 파
아마란스,비빔, 콩나물 다진마늘 참기름 흙애서아마란스 흙애서백미 연두
쫄면,비빔,쫄면 쫄면 오이 상추 넉넉하게 계란 소금 장 만드는 법 고추장 식초 매실청 설탕 참기름 통깨 
해초비빔밥,비빔,밥 해초 상추 미나리 무생채 초고추장 깨소금 참기름 계란 
갑오징어비빔밥,비빔, 데친갑오징어 파김치 무생채 콩나물 달걀후라이 참기름 상추
비빔당면,비빔, 당면 부추 당근 어묵 단무지 삶은계란 고추장 간장 식초 바나나식초 설탕 올리고당 통깨 참기름 어묵육수 
비빔냉면,비빔,냉면 노란파프리카 빨강파프리카 양파 당근 콩나물 청경채 삶은계란 장 고추장 고춧가루 다진마늘 매실청 설탕 식초 올리고당 간장 미림 참기름 통깨
달래간장,비빔, 달래 마늘 다진 파 진간강 액기스 참기름 참깨 고추가루 설탕 계란 생김 소금 후추 강황가루 
쟁반비빔국수,비빔,필수 시판 냉면 육수 또는 동치미국물 초고추장 쌈채소 오이 적양배추 주황 또는 빨강 파프리카 메밀국수 선택 달걀 소금 식초 연겨자 들깨가루 
치킨마요,비빔, 치킨살 양파 계란 강황가루 밥 소스 진간장 매실 엑기스 물 마늘가루 마요네즈 데리야끼소스 통깨 후추와 참기름 
골빔면,비빔, 동원구운골뱅이 팔도비빔면 물 참기름 오이 반달 썬 것 당근 채 양파 채 고추 장 팔도비빔면스프 고추가루 매실청 식초 골뱅이캔 국물 참기름 통깨 
도토리묵비빔밥,비빔, 도토리묵 상추 오이 파프리카 단무지 소고기 다진 마늘 후추 잘은 도토리묵 대파 소금 후추 장 진간장 대파 매실 참기름 통깨
열무비빔국수,비빔, 열무김치 취향것 중면 마른국수 고추장 참기름 깨 설탕 취향껏
비빔국수,비빔, 중면 호박 당근 양파 콜라비 양상추 파프리카레드 옐로 쪽파 마타리버섯 오이 깻잎 상추 비빔 다진 마늘쫑 고추가루 약 고추장 천연가루 설탕 맛술 맛간장 식초 레몬즙 통깨 육수 
멍게비빔밥,비빔, 봉지 멍게 어린잎채소 현미밥 참깨 참기름 새콤달콤한 초고추장 고추장 간장 식초 올리고당 다진마늘 
비빔부추전,비빔, 양파 양배추 적채 당근 깻잎 찬 생수 양파 기름 초고추장 부침가루 부추 
두릅비빔밥,비빔,두릅장아찌 두릅 장아찌 참기름 깨소금 
오이롤밥,비빔, 전복 오이 밥 새싹채소 토마토 천일염 전복 참기름 깨소금 마요네즈 
쟁반비빔막국수,비빔, 메밀국수 당근 양파 깻잎 오이 적양배추 계란 식초 장 고추장 고춧가루 다진 마늘 생강술 오렌지주스 간장 식초 황설탕 매실청 소금 참기름 깨 
어묵비빔국수,비빔,사각어묵 채썬 채소 소면 초고추장 연와사비 참기름 
성게비빔밥,비빔,성게 밥 오이 새싹 김가루 참기름 깨소금
불고기돌솥비빔밥,비빔, 밥 도라지무침 오이무침 무나물 고사리 숙주 불고기 계란 참기름 약고추장 버터
비빔국수,비빔, 다진양파 소고기 대파 설탕 간장 고춧가루 배음료 
물국수,비빔, 매실청 고추장 고춧가루 식초 통깨 설탕 
만능된장,비빔,집된장 참깨 간것 설탕 다진 마늘 
쟁반국수,비빔,냉면사리 토마토 당근 오이 파프리카 삶은달걀 초고추장 통깨 참기름 초고추장소스 고추장 설탕 올리고당 식초 맛술 마늘 생강즙
참치계란김밥,비빔, 참치 오이 단무지 달걀 김 밥 
쫄면,비빔, 통깨 다진마늘 참기름 
유부지라시초밥,비빔,단촛물 식초 설탕 소금 밥 후리카케 달걀 오이 소금 후추 참기름 
시래기밥,비빔, 시래기밥 불린쌀 시래기 표고버섯 물 마늘 들기름 저염쌈장 된장 고춧가루 쪽파 깨소금 찹쌀풀 풋고추 참기름 
김치비빔국수,비빔, 소면 묵은지 오이 토마토 고추장 설탕 물엿 간장 참기름 깨소금 
골뱅이비빔밥,비빔, 골뱅이캔 밥 여러종류의 새싹채소 메추리알 기름 약고추장으로 만든 초고추장 약고추장 골뱅이캔 국물 다진 마늘 식초 매실청 올리고당 참기름 깨 
비빔국수,비빔, 국수 김치 고추장 간장 설탕 깨소금 들기름 
열무국수,비빔, 국수 열무김치 참기름 식초 매실액
쫄면,비빔,쫄면 콩나물 오이 당근 계란 고추장 고춧가루 식초 설탕 물엿 간장 참기름 맛술 통깨 다진마늘 고추장 고춧가루 식초 설탕 물엿 간장 맛술 다진 마늘 소량 참기름 통깨
비빔국수,비빔, 돼지고기 먹을만큼 국수 먹을만큼 달걀 김가루 초고추장 넉넉히 참기름 초고추장의 통깨 
메밀비빔냉면,비빔, 메밀냉면 파프리카 삶은계란 고추잔 설탕 다진마늘 매실액 깨소금 참기름 
우무묵비빔국수,비빔, 우무묵 양상추 깻잎 당근 오이 고추장 매실액기스 사과식초 진간장 사과즙 참기름 깨
열무비빔국수,비빔, 열무김치 소면 오이 계란 설탕 고추가루 식초 참기름 매실액 올리고당 다진마늘 열무김치국물 고추장 통깨 
간장비빔국수,비빔, 소면 애호박 오이 빨간고추 참기름 장 빨간고추 다진파 다진마늘 양파 간장 참기름 깨소금 까나리액젓 
전복장비빔밥,비빔, 전복장전복 데친부추 전복장표고버섯 전복장 양파 계란 김가루 버터 전복장간장 참기름 통깨
돌나물비빔국수,비빔, 국수 김치 돌나물 고추장 김치 참기름 깨소금 설탕 
치킨마요,비빔, 남은 치킨 계란 밥 간장 맛술 올리고당 마늘 살짝 후추 마요네즈 
쫄면,비빔, 쫄면 오이채 삶은달걀 콩나물 상추 당근채 쫄면 장 고추장 고춧가루 식초 간장 매실액 설탕 물엿 미림 다진 마늘 통깨 
김치비빔국수,비빔, 국수 오이 당근 양파 부추 달걀 김치 고추장 설탕 식초 고추가루 참기름 마늘시판초고추장 
김치비빔국수,비빔, 소면 김치 간장 고추장 식초 설탕 참기름 
참치새싹비빔밥,비빔, 깻잎 상추 계란 밥 참치캔 새싹채소 어린잎채소 고추장 참기름 올리고당 깨 마늘 간장 
햄감자샐러드,비빔, 껍질 벗긴 감자 스팸 오이피클 양파 마요네즈 허니머스터드 씨겨자 허브솔트 
열무비빔국수,비빔,열무비빔국수 소면 열무 열무국물 설탕 깨소금 참기름 장 고추장 고운고춧가루 매실청 올리고당 참기름 사과 마늘간것 
쟁반막국수,비빔, 깻잎 상추 양배추 양상추 당근 오이 파프리카 파프리카 건포도건베리류 견과류 어린잎채소 소스 식초 소금 겨자 참깨 사이다 고추장 고춧가루 배 물엿 사과 양파 다진마늘 
비빔물냉면,비빔, 냉면사리 오이 무쌈 취향껏 삶은계란 각얼음 고추장 고춧가루 다진마늘 깨소금 올리고당 참기름 식초 
열무국수,비빔,기본 소면 계란 오이말린거 열무김치 열무국수 육수 물 식초 간장 설탕 깨 다진마늘 열무비빔국수 비빔장 다진마늘 식초 간장 올리고당 고추장 참기름 깨 
비빔국수,비빔, 국수 계란 소금 상추치커리 고추장 간장 설탕 참기름 
알밥주먹밥,비빔, 날치알 단무지 김자반 소금 참기름 무순 김
멸치크래미오이롤,비빔, 오이 크래미 밥 멸치볶음 참기름 머스타소스 
생채비빔밥,비빔, 무 감식초 고춧가루 마늘 깨소금 참기름 달걀 밥 초고추장 멍게무침 김가루 
씨리얼,비빔, 바나나 씨리얼 요거트 
고기비빔국수,비빔, 소면 소고기 깻잎 백오이 계란 양파 비빔 장 굴소스 고추장 고춧가루 식초 매실청 다진마늘 올리고당 참기름 깨 
회덮밥,비빔,회덮밥 상추 깻잎 고추 회우럭광어 초장 참기름 통깨 
참치샐러드,비빔, 참치통조림 큰 거 단무지 단무지 마요네즈 설탕 식초 소금 
참외비빔국수,비빔, 양배추 양파 당근 참외작은거 사과작은거 초고추장 고추장 다진마늘 참기름 식초 
채소비빔밥,비빔, 팽이 버섯 양파 당근 애호박 기름 소금 후추 기름 다진마늘 다진대파 두부 고추장 고추가루 참기름 통깨 쌈채소 계란 밥
비빔면,비빔, 열무김치 콩나물 소면 양파 대파 당근 오이 양배추 삶은달걀 맛살 토마토 깨 장 고추장 고춧가루 간장 식초 설탕 참기름 깨 
김밥,비빔, 골드키위 생블루베리 대추방울토마토
비빔당면,비빔, 당면 시금치 참기름 다진마늘 참깨 단무지 오뎅 야채파프리카당근등 취향것 소금 장 고추장 고춧가루 간장 식초 맛술 매실액 올리고당 다진마늘 참기름 청양고추 참깨 
장조림버터비빔밥,비빔, 장조림 따뜻한밥 버터 치자단무지 계란 우유 야채후레이크 
비빔냉면,비빔, 냉면용 면 달걀 상추또는 치커리 당근 쌈무 오이 비빔 고추장 고추가루 간장 식초 설탕 다진마늘 참기름 통깨 사이다 겨자 
비빔국수,비빔, 국수 오이 사과 토마토 삶은달걀 깻잎 국수밑간 양조간장 참기름 소스 고추장 고춧가루 양조간장 다진마늘 올리고당 참기름 참깨 
비빔밥,비빔, 소불고기 당근채 건표고버섯 상추 오이 계란 참깨 식용유 표고버섯 설탕 다진마늘 파 흰부분 다진 것 후추 참기름 비빔밥 장 고추장 매실액 참기름 미림 참깨 
김치계란밥,비빔, 계란 김치 밥 간장 참기름 
비빔우동,비빔, 우동면 참기름 고추장 설탕 초고추장 고명 냉면무 열무김치 상추 오이무침 삶은계란 통깨
비빔국수,비빔,무생채 무 마늘 설탕 고추가루 까나리액젓멸치액젓 굵은소금 기본 소면 파인애플 배 후추 올리브유 라이스페이퍼
과일샐러드,비빔, 키위 방울토마토 씨 없는 포도 체리 블루베리 보리수 양상추 직접만든 리코타 치즈 드레싱 키위 마요네즈 레몬즙 설탕 과일 
된장버터비빔밥,비빔, 따끈한 밥 버터 된장 깻잎통조림 국물 깻잎통조림 건더기 
쌈장,비빔, 고추장 된장 참기름 깨 
열무비빔국수,비빔, 열무김치 소면국수 삶은계란 오이사과등갖은채소 취향것 비빔 고추장 설탕 고추가루 간장 매실액 참기름 참깨 취향껏
묵은지비빔밥,비빔, 통깨 
게살오이주먹밥,비빔, 게살 마요네즈 소금 후추 오이 밥 참기름 소금 
장조림버터비빔밥,비빔, 간장 버터 장조림 밥 
열무비빔밥,비빔,열무비빔밥 열무김치 달걀후라이 고추장 상추 참기름 통깨 코다리냉면 코다리냉면 열무김치 상추 참기름
간장비빔밥,비빔, 밥 달걀 맛 간장 
김치비빔국수,비빔,와 국수 배추김치 삶은계란 진간장 설탕 고춧가루 통깨 매실 식용유 
닭고기열무비빔국수,비빔, 매실청 열무물김치 취향껏 고추장 식초 연겨자 참기름 삶은닭고기 원하시는만큼 소면 
중화비빔밥,비빔, 밥 돼지목살 부추 양파 애호박 계란 굴소스 전복장간장 소금 마늘 올리브오일 맛술 설탕 통깨 후추
참치야채비빔밥,비빔, 참치캔 가시오이 파프리카 파프리카 파프리카 모듬새싹 골고루 장 고추장 식초 매실액 생수 설탕 볶음참깨 마요네즈 
비빔만두,비빔, 만두 오이 대파 깻잎 사과 다진마늘 고추장 간장 식초 고추가루 설탕 참기름 참깨 취향껏
야채쫄면,비빔, 시판용 쫄면 계란 깻잎 양배추 잘라서 양파 초장 식초 깨 참기름 설탕 
열무비빔국수,비빔,필수 소면 오이 열무김치 선택 삶은 달걀 비빔장 설탕 간장 식초 올리고당 고추장 참기름 참깨 
곤드레밥,비빔, 쌀 건곤드레 간장 간장 설탕 고춧가루 다진 파 다진 마늘 참기름 깨 
비빔국수,비빔, 소면 계란 김치 오이 상추 참기름 간장 고추가루 고추장 식초 설탕 깨소금
비빔국수,비빔, 고추장 설탕 깨 참기름 오이 김장김치 통깨 상추 소면 엄지와 중지가 만나는 원만큼
열무비빔밥,비빔, 밥
중화비빔밥,비빔, 돼지고기 알배추 당근 양파 애호박 후추 소금 설탕 고춧가루 
비빔만두,비빔, 냉동만두 쪽파 또는 부추 부침가루 물 비빔소스 양배추 당근 깻잎 고추장 설탕 식초 
야채비빔면,비빔, 비빔면 상추 오이 당근 참기름 계란 식용유 
참치회덮밥,비빔, 밥 냉동참치 양상치 적채 당근 깻잎 오이 어린잎채소 새싹채소 참기름 초고추장 고추장 식초 설탕 사이다 맛술 다진마늘 
비빔국수,비빔, 소면 동전크기 썬 김치 설탕 간장 고추장 참기름 적당
비빔국수,비빔, 소면 상추 고추장 고춧가루 마늘 매실액 간장 설탕 식초 
비빔국수호박,비빔, 국수호박 깻잎 당근 김 초고추장 
비빔우동,비빔, 애상스프 식초 설탕 레몬 미역 오이 우동면
날치알밥,비빔, 밥 김치볶음 오이지물마시는식초 날치알청주맛술 시판 맛가루 부추고추장 건더기만 들기름 참기름 
콥샐러드,비빔, 베이컨 베이비 채소 아보카도 토마토 삶은 달걀 옥수수 통조림 블랙 올리브 아몬드 슬라이스 모차렐라치즈 렌치 드레싱 플레인 요구르트 마요네즈 레몬즙 꿀 파슬리 소금 후추 톡톡톡
