CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
카스테라,굽기, 강력쌀가루 설탕 소금 우유 올리고당꿀 계란 
KFC비스킷,굽기, 박력분 무염버터 우유 설탕 소금 달걀 바닐라 오일 
포카치아,굽기, 강력 쌀가루 물 올리브오일 설탕 드라이이스트 소금 올리브유 방울토마토 올리브 바질가루 
과일타르트,굽기,파이반죽 찬버터 박력분 계란 소금 설탕 아몬드크림 크림치즈 버터 계란 설탕 아몬드가루 오렌지술 나빠쥬 살구쨈 물엿 물 생크림 설탕 여러가지 과일
황태오븐구이,굽기, 황태포 밀가루 간장 북어육수 물엿 청주 또는 미림 참기름 설탕 마늘 다진 대파 깨소금 후추 고춧가루 
새송이버섯라이스그라탕,굽기, 밥 새우살 새송이버섯 당근 양파 피망 버터 백포도주 피자치즈 소금 후추 방울토마토 파마산치즈가루 건파슬리가루 화이트소스 밀가루 버터 우유 소금 후추 
코코넛마들렌,굽기, 버터 꿀 박력분 코코넛가루 계란 레몬즙 설탕 
벨기에와플,굽기, 박력분 강력분 물 소금 설탕 올리브오일 이스트 슈가파우더 
코코넛머핀,굽기, 박력분 딸기맛코코넛가루 베이킹파우더 버터 설탕 계란 우유 포피시드 바닐라오일 장식용 초코칩 
치킨퀘사디아,굽기, 닭가슴살 양파 양송이버섯 청피망 홍피망 또띠아 또띠아 오일 피자치즈 닭고기볶음 카레가루 소금 후춧가루 살사소스 토마토 올리브오일 화이트와인 식초 소금
치킨도리아,굽기, 닭가슴살 양파 청피망 홍피망 당근 양송이버섯 베이컨 밥 우스터소스 케찹 소금 후춧가루 파슬리가루 닭가슴살밑간 청주 마늘 소금 후춧가루 화이트소스 버터 밀가루 우유 피자치즈 소금 후춧가루 
케이크,굽기, 흑미 박력쌀가루 버터 설탕 매실맛 허니파우더 물엿 계란 베이킹 파우더 소금 우유 
통밀브레드,굽기, 강력분 중력분 유기농 통밀분 설탕 생크림 따뜻한 물 소금 플랙시드 가루 인스턴트 드라이 이스트 계란 버터 
녹차팥롤케이크,굽기,녹차시트 계란 설탕 버터 우유 밀가루박력분 녹차가루 토핑 생크림 설탕 팥앙금 팥배기 
흑미식빵,굽기, 흑미가루 탈지분유 계란우유 이스트 설탕 버터 소금 
